"subj" "trial" "RT" "x1" "ERR.code" "eat" "targ" "dist" "soa" "cond" "targ_pos" "dist_pos" "targ_ID" "subset" "dist_ID" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"3526" 19 78 993 "/" 0 "sonatst" "Hahn___g.bmp" "Orgel___.bmp" 0 4 332 372 14 1 22 1 3 1 1 8 4 2 1 3 79 14 239 22 429 19
"3527" 19 79 898 "/" 0 "sonatst" "Besen__g.bmp" "Auto____.bmp" 0 3 332 372 3 1 2 1 3 1 3 3 4 2 1 3 2 3 196 267 354 19
"3528" 19 80 808 "/" 0 "sonatst" "Pferd__g.bmp" "Hund____.bmp" 0 2 372 332 23 1 17 1 3 1 1 6 4 2 1 3 17 163 23 323 431 19
"3529" 19 81 807 "/" 0 "sonatst" "Gitarr_g.bmp" "Tromme__.bmp" 0 2 332 372 12 1 30 1 3 1 5 7 4 2 1 3 54 137 12 296 30 19
"3530" 19 82 987 "/" 0 "sonatst" "Harfe__g.bmp" "Floete__.bmp" 0 2 332 372 16 1 10 1 3 1 5 8 4 2 1 3 62 449 10 16 404 19
"3531" 19 83 704 "/" 0 "sonatst" "Schaf__g.bmp" "Geige___.bmp" 0 3 372 332 25 1 11 1 3 1 1 13 4 2 1 3 52 11 217 25 387 19
"3532" 19 84 1061 "/" 0 "sonatst" "Zug____g.bmp" "Schiff__.bmp" 0 2 372 332 32 1 27 1 3 1 2 15 4 2 1 3 111 32 261 346 27 19
"3533" 19 85 1151 "/" 0 "sonatst" "Orgel__g.bmp" "Orgel___.bmp" 0 1 372 332 22 1 22 1 3 1 5 11 4 2 1 3 77 160 236 22 426 19
"3534" 19 86 883 "/" 0 "sonatst" "Elefan_g.bmp" "Fahrra__.bmp" 0 4 332 372 6 1 9 1 3 1 1 5 4 2 1 3 46 6 9 290 380 19
"3535" 19 87 901 "/" 0 "sonatst" "Pferd__g.bmp" "Tromme__.bmp" 0 3 372 332 23 1 30 1 3 2 1 6 3 4 2 1 106 186 23 339 30 19
"3536" 19 88 1114 "/" 0 "sonatst" "Harfe__g.bmp" "Ente____.bmp" 0 3 332 372 16 1 7 1 3 2 5 8 3 4 2 1 7 124 210 16 372 19
"3537" 19 89 1128 "/" 0 "sonatst" "Katze__g.bmp" "Glocke__.bmp" 0 4 372 332 18 1 13 1 3 2 1 9 3 4 2 1 13 142 18 301 395 19
"3538" 19 90 876 "/" 0 "sonatst" "Hahn___g.bmp" "Hahn____.bmp" 0 1 332 372 14 1 14 1 3 2 1 8 3 4 2 1 56 14 221 302 396 19
"3539" 19 91 859 "/" 0 "sonatst" "Gitarr_g.bmp" "Saege___.bmp" 0 3 332 372 12 1 24 1 3 2 5 7 3 4 2 1 85 167 12 24 434 19
"3540" 19 92 708 "/" 0 "sonatst" "Zug____g.bmp" "Esel____.bmp" 0 3 372 332 32 1 8 1 3 2 2 15 3 4 2 1 8 32 213 286 376 19
"3541" 19 93 805 "/" 0 "sonatst" "Elefan_g.bmp" "Elefan__.bmp" 0 1 332 372 6 1 6 1 3 2 1 5 3 4 2 1 40 6 205 279 367 19
"3542" 19 94 891 "/" 0 "sonatst" "Orgel__g.bmp" "Geige___.bmp" 0 2 372 332 22 1 11 1 3 2 5 11 3 4 2 1 78 11 237 22 427 19
"3543" 19 95 751 "/" 0 "sonatst" "Hammer_g.bmp" "Bohrer__.bmp" 0 2 332 372 15 1 4 1 3 2 4 8 3 4 2 1 4 144 15 306 400 19
"3544" 19 96 774 "/" 0 "sonatst" "Schere_g.bmp" "Schere__.bmp" 0 1 372 332 26 1 26 1 3 2 4 13 3 4 2 1 89 173 246 326 26 19
"3545" 19 97 809 "/" 0 "sonatst" "Kuh____g.bmp" "Kuh_____.bmp" 0 1 372 332 20 1 20 1 3 2 1 9 3 4 2 1 71 157 231 20 418 19
"3546" 19 98 912 "/" 0 "sonatst" "Trompe_g.bmp" "Dudels__.bmp" 0 2 372 332 31 1 5 1 3 2 5 14 3 4 2 1 108 5 258 342 31 19
"3547" 19 99 1251 "/" 0 "sonatst" "Fahrra_g.bmp" "Auto____.bmp" 0 2 332 372 9 1 2 1 3 2 2 6 3 4 2 1 2 130 9 289 378 19
"3548" 19 100 828 "/" 0 "sonatst" "Besen__g.bmp" "Kuh_____.bmp" 0 4 332 372 3 1 20 1 3 2 3 3 3 4 2 1 73 3 233 20 421 19
"3549" 19 101 753 "/" 0 "sonatst" "Glocke_g.bmp" "Schere__.bmp" 0 4 332 372 13 1 26 1 3 2 6 7 3 4 2 1 13 176 248 328 26 19
"3550" 19 102 691 "/" 0 "sonatst" "Schaf__g.bmp" "Hammer__.bmp" 0 4 372 332 25 1 15 1 3 2 1 13 3 4 2 1 60 146 15 25 402 19
"3551" 19 103 872 "/" 0 "sonatst" "Hahn___g.bmp" "Klinge__.bmp" 0 3 332 372 14 1 19 1 3 3 1 8 2 1 3 4 70 14 19 316 416 19
"3552" 19 104 800 "/" 0 "sonatst" "Fahrra_g.bmp" "Schaf___.bmp" 0 4 332 372 9 1 25 1 3 3 2 6 2 1 3 4 88 172 9 25 438 19
"3553" 19 105 675 "/" 0 "sonatst" "Zug____g.bmp" "Zug_____.bmp" 0 1 372 332 32 1 32 1 3 3 2 15 2 1 3 4 110 32 260 345 446 19
"3554" 19 106 884 "/" 0 "sonatst" "Hammer_g.bmp" "Trompe__.bmp" 0 4 332 372 15 1 31 1 3 3 4 8 2 1 3 4 109 190 15 344 31 19
"3555" 19 107 907 "/" 0 "sonatst" "Elefan_g.bmp" "Bohrer__.bmp" 0 3 332 372 6 1 4 1 3 3 1 5 2 1 3 4 4 6 200 274 362 19
"3556" 19 108 910 "/" 0 "sonatst" "Schaf__g.bmp" "Esel____.bmp" 0 2 372 332 25 1 8 1 3 3 1 13 2 1 3 4 8 170 244 25 436 19
"3557" 19 109 711 "/" 0 "sonatst" "Glocke_g.bmp" "Klinge__.bmp" 0 2 332 372 13 1 19 1 3 3 6 7 2 1 3 4 13 141 19 299 393 19
"3558" 19 110 3000 "-" 1 "sonatst" "Pferd__g.bmp" "Pferd___.bmp" 0 1 372 332 23 1 23 1 3 3 1 6 2 1 3 4 80 162 23 322 430 19
"3559" 19 111 919 "/" 0 "sonatst" "Katze__g.bmp" "Loewe___.bmp" 0 2 372 332 18 1 21 1 3 3 1 9 2 1 3 4 66 21 18 312 411 19
"3560" 19 112 930 "/" 0 "sonatst" "Besen__g.bmp" "Staubs__.bmp" 0 2 332 372 3 1 29 1 3 3 3 3 2 1 3 4 34 3 29 270 357 19
"3561" 19 113 800 "/" 0 "sonatst" "Gitarr_g.bmp" "Gitarr__.bmp" 0 1 332 372 12 1 12 1 3 3 5 7 2 1 3 4 53 136 12 295 389 19
"3562" 19 114 702 "/" 0 "sonatst" "Schere_g.bmp" "Affe____.bmp" 0 3 372 332 26 1 1 1 3 3 4 13 2 1 3 4 1 115 193 264 26 19
"3563" 19 115 696 "/" 0 "sonatst" "Harfe__g.bmp" "Harfe___.bmp" 0 1 332 372 16 1 16 1 3 3 5 8 2 1 3 4 61 147 225 16 403 19
"3564" 19 116 974 "/" 0 "sonatst" "Kuh____g.bmp" "Floete__.bmp" 0 3 372 332 20 1 10 1 3 3 1 9 2 1 3 4 49 134 10 20 383 19
"3565" 19 117 876 "/" 0 "sonatst" "Orgel__g.bmp" "Katze___.bmp" 0 4 372 332 22 1 18 1 3 3 5 11 2 1 3 4 68 153 18 22 413 19
"3566" 19 118 945 "/" 0 "sonatst" "Trompe_g.bmp" "Pferd___.bmp" 0 4 372 332 31 1 23 1 3 3 5 14 2 1 3 4 82 164 23 325 31 19
"3567" 19 119 682 "/" 0 "sonatst" "Besen__g.bmp" "Besen___.bmp" 0 1 332 372 3 1 3 1 3 4 3 3 1 3 4 2 33 3 197 269 356 19
"3568" 19 120 605 "/" 0 "sonatst" "Schaf__g.bmp" "Schaf___.bmp" 0 1 372 332 25 1 25 1 3 4 1 13 1 3 4 2 87 169 243 25 435 19
"3569" 19 121 709 "/" 0 "sonatst" "Pferd__g.bmp" "Zug_____.bmp" 0 4 372 332 23 1 32 1 3 4 1 6 1 3 4 2 112 32 23 348 448 19
"3570" 19 122 699 "/" 0 "sonatst" "Schere_g.bmp" "Saege___.bmp" 0 2 372 332 26 1 24 1 3 4 4 13 1 3 4 2 90 174 247 24 26 19
"3571" 19 123 1578 "/" 0 "sonatst" "Fahrra_g.bmp" "Loewe___.bmp" 0 3 332 372 9 1 21 1 3 4 2 6 1 3 4 2 76 21 9 320 424 19
"3572" 19 124 539 "/" 0 "sonatst" "Katze__g.bmp" "Katze___.bmp" 0 1 372 332 18 1 18 1 3 4 1 9 1 3 4 2 65 152 18 311 410 19
"3573" 19 125 1354 "/" 0 "sonatst" "Harfe__g.bmp" "Besen___.bmp" 0 4 332 372 16 1 3 1 3 4 5 8 1 3 4 2 36 3 198 16 359 19
"3574" 19 126 877 "/" 0 "sonatst" "Gitarr_g.bmp" "Elefan__.bmp" 0 4 332 372 12 1 6 1 3 4 5 7 1 3 4 2 43 6 12 281 369 19
"3575" 19 127 899 "/" 0 "sonatst" "Hammer_g.bmp" "Dudels__.bmp" 0 3 332 372 15 1 5 1 3 4 4 8 1 3 4 2 39 5 15 277 365 19
"3576" 19 128 785 "/" 0 "sonatst" "Orgel__g.bmp" "Hund____.bmp" 0 3 372 332 22 1 17 1 3 4 5 11 1 3 4 2 17 151 229 22 408 19
"3577" 19 129 1037 "/" 0 "sonatst" "Kuh____g.bmp" "Affe____.bmp" 0 2 372 332 20 1 1 1 3 4 1 9 1 3 4 2 1 158 232 20 419 19
"3578" 19 130 748 "/" 0 "sonatst" "Zug____g.bmp" "Harfe___.bmp" 0 4 372 332 32 1 16 1 3 4 2 15 1 3 4 2 64 32 227 16 405 19
"3579" 19 131 904 "/" 0 "sonatst" "Glocke_g.bmp" "Glocke__.bmp" 0 1 332 372 13 1 13 1 3 4 6 7 1 3 4 2 13 140 219 298 392 19
"3580" 19 132 782 "/" 0 "sonatst" "Trompe_g.bmp" "Staubs__.bmp" 0 3 372 332 31 1 29 1 3 4 5 14 1 3 4 2 101 183 29 335 31 19
"3581" 19 133 1116 "/" 0 "sonatst" "Elefan_g.bmp" "Schwei__.bmp" 0 2 332 372 6 1 28 1 3 4 1 5 1 3 4 2 41 6 206 28 368 19
"3582" 19 134 900 "/" 0 "sonatst" "Hahn___g.bmp" "Ente____.bmp" 0 2 332 372 14 1 7 1 3 4 1 8 1 3 4 2 7 14 222 303 397 19
"3583" 19 137 844 "/" 0 "sonatst" "Kanone_g.bmp" "Frosch__.bmp" -200 5 372 332 92 9 90 0 0 0 7 9 0 0 0 0 470 472 474 476 478 19
"3584" 19 138 967 "/" 0 "sonatst" "Pfeife_g.bmp" "Pistol__.bmp" -200 6 332 372 93 9 94 0 0 0 6 6 0 0 0 0 471 473 475 477 479 19
"3585" 19 139 601 "/" 0 "sonatst" "Gitarr_g.bmp" "Saege___.bmp" -200 3 372 332 12 1 24 2 4 5 5 7 3 4 2 1 85 167 12 24 434 19
"3586" 19 140 639 "/" 0 "sonatst" "Pferd__g.bmp" "Tromme__.bmp" -200 3 332 372 23 1 30 2 4 5 1 6 3 4 2 1 106 186 23 339 30 19
"3587" 19 141 723 "/" 0 "sonatst" "Hammer_g.bmp" "Bohrer__.bmp" -200 2 372 332 15 1 4 2 4 5 4 8 3 4 2 1 4 144 15 306 400 19
"3588" 19 142 937 "/" 0 "sonatst" "Kuh____g.bmp" "Kuh_____.bmp" -200 1 332 372 20 1 20 2 4 5 1 9 3 4 2 1 71 157 231 20 418 19
"3589" 19 143 651 "/" 0 "sonatst" "Hahn___g.bmp" "Hahn____.bmp" -200 1 372 332 14 1 14 2 4 5 1 8 3 4 2 1 56 14 221 302 396 19
"3590" 19 144 891 "/" 0 "sonatst" "Fahrra_g.bmp" "Auto____.bmp" -200 2 372 332 9 1 2 2 4 5 2 6 3 4 2 1 2 130 9 289 378 19
"3591" 19 145 644 "/" 0 "sonatst" "Schere_g.bmp" "Schere__.bmp" -200 1 332 372 26 1 26 2 4 5 4 13 3 4 2 1 89 173 246 326 26 19
"3592" 19 146 718 "/" 0 "sonatst" "Harfe__g.bmp" "Ente____.bmp" -200 3 372 332 16 1 7 2 4 5 5 8 3 4 2 1 7 124 210 16 372 19
"3593" 19 147 711 "/" 0 "sonatst" "Schaf__g.bmp" "Hammer__.bmp" -200 4 332 372 25 1 15 2 4 5 1 13 3 4 2 1 60 146 15 25 402 19
"3594" 19 148 630 "/" 0 "sonatst" "Glocke_g.bmp" "Schere__.bmp" -200 4 372 332 13 1 26 2 4 5 6 7 3 4 2 1 13 176 248 328 26 19
"3595" 19 149 768 "/" 0 "sonatst" "Besen__g.bmp" "Kuh_____.bmp" -200 4 372 332 3 1 20 2 4 5 3 3 3 4 2 1 73 3 233 20 421 19
"3596" 19 150 643 "/" 0 "sonatst" "Zug____g.bmp" "Esel____.bmp" -200 3 332 372 32 1 8 2 4 5 2 15 3 4 2 1 8 32 213 286 376 19
"3597" 19 151 740 "/" 0 "sonatst" "Orgel__g.bmp" "Geige___.bmp" -200 2 332 372 22 1 11 2 4 5 5 11 3 4 2 1 78 11 237 22 427 19
"3598" 19 152 688 "/" 0 "sonatst" "Trompe_g.bmp" "Dudels__.bmp" -200 2 332 372 31 1 5 2 4 5 5 14 3 4 2 1 108 5 258 342 31 19
"3599" 19 153 1252 "/" 0 "sonatst" "Elefan_g.bmp" "Elefan__.bmp" -200 1 372 332 6 1 6 2 4 5 1 5 3 4 2 1 40 6 205 279 367 19
"3600" 19 154 633 "/" 0 "sonatst" "Katze__g.bmp" "Glocke__.bmp" -200 4 332 372 18 1 13 2 4 5 1 9 3 4 2 1 13 142 18 301 395 19
"3601" 19 155 531 "/" 0 "sonatst" "Besen__g.bmp" "Besen___.bmp" -200 1 372 332 3 1 3 2 4 6 3 3 1 3 4 2 33 3 197 269 356 19
"3602" 19 156 648 "/" 0 "sonatst" "Schere_g.bmp" "Saege___.bmp" -200 2 332 372 26 1 24 2 4 6 4 13 1 3 4 2 90 174 247 24 26 19
"3603" 19 157 662 "/" 0 "sonatst" "Orgel__g.bmp" "Hund____.bmp" -200 3 332 372 22 1 17 2 4 6 5 11 1 3 4 2 17 151 229 22 408 19
"3604" 19 158 736 "/" 0 "sonatst" "Elefan_g.bmp" "Schwei__.bmp" -200 2 372 332 6 1 28 2 4 6 1 5 1 3 4 2 41 6 206 28 368 19
"3605" 19 159 554 "/" 0 "sonatst" "Schaf__g.bmp" "Schaf___.bmp" -200 1 332 372 25 1 25 2 4 6 1 13 1 3 4 2 87 169 243 25 435 19
"3606" 19 160 685 "/" 0 "sonatst" "Trompe_g.bmp" "Staubs__.bmp" -200 3 332 372 31 1 29 2 4 6 5 14 1 3 4 2 101 183 29 335 31 19
"3607" 19 161 536 "/" 0 "sonatst" "Katze__g.bmp" "Katze___.bmp" -200 1 332 372 18 1 18 2 4 6 1 9 1 3 4 2 65 152 18 311 410 19
"3608" 19 162 949 "/" 0 "sonatst" "Harfe__g.bmp" "Besen___.bmp" -200 4 372 332 16 1 3 2 4 6 5 8 1 3 4 2 36 3 198 16 359 19
"3609" 19 163 1312 "/" 0 "sonatst" "Fahrra_g.bmp" "Loewe___.bmp" -200 3 372 332 9 1 21 2 4 6 2 6 1 3 4 2 76 21 9 320 424 19
"3610" 19 164 834 "/" 0 "sonatst" "Hahn___g.bmp" "Ente____.bmp" -200 2 372 332 14 1 7 2 4 6 1 8 1 3 4 2 7 14 222 303 397 19
"3611" 19 165 745 "/" 0 "sonatst" "Pferd__g.bmp" "Zug_____.bmp" -200 4 332 372 23 1 32 2 4 6 1 6 1 3 4 2 112 32 23 348 448 19
"3612" 19 166 763 "/" 0 "sonatst" "Gitarr_g.bmp" "Elefan__.bmp" -200 4 372 332 12 1 6 2 4 6 5 7 1 3 4 2 43 6 12 281 369 19
"3613" 19 167 962 "/" 0 "sonatst" "Hammer_g.bmp" "Dudels__.bmp" -200 3 372 332 15 1 5 2 4 6 4 8 1 3 4 2 39 5 15 277 365 19
"3614" 19 168 566 "/" 0 "sonatst" "Glocke_g.bmp" "Glocke__.bmp" -200 1 372 332 13 1 13 2 4 6 6 7 1 3 4 2 13 140 219 298 392 19
"3615" 19 169 776 "/" 0 "sonatst" "Kuh____g.bmp" "Affe____.bmp" -200 2 332 372 20 1 1 2 4 6 1 9 1 3 4 2 1 158 232 20 419 19
"3616" 19 170 678 "/" 0 "sonatst" "Zug____g.bmp" "Harfe___.bmp" -200 4 332 372 32 1 16 2 4 6 2 15 1 3 4 2 64 32 227 16 405 19
"3617" 19 171 626 "/" 0 "sonatst" "Besen__g.bmp" "Auto____.bmp" -200 3 372 332 3 1 2 2 4 7 3 3 4 2 1 3 2 3 196 267 354 19
"3618" 19 172 879 "/" 0 "sonatst" "Orgel__g.bmp" "Orgel___.bmp" -200 1 332 372 22 1 22 2 4 7 5 11 4 2 1 3 77 160 236 22 426 19
"3619" 19 173 630 "/" 0 "sonatst" "Glocke_g.bmp" "Schwei__.bmp" -200 3 372 332 13 1 28 2 4 7 6 7 4 2 1 3 13 180 254 28 441 19
"3620" 19 174 648 "/" 0 "sonatst" "Pferd__g.bmp" "Hund____.bmp" -200 2 332 372 23 1 17 2 4 7 1 6 4 2 1 3 17 163 23 323 431 19
"3621" 19 175 750 "/" 0 "sonatst" "Elefan_g.bmp" "Fahrra__.bmp" -200 4 372 332 6 1 9 2 4 7 1 5 4 2 1 3 46 6 9 290 380 19
"3622" 19 176 792 "/" 0 "sonatst" "Hammer_g.bmp" "Hammer__.bmp" -200 1 372 332 15 1 15 2 4 7 4 8 4 2 1 3 59 143 15 305 399 19
"3623" 19 177 650 "/" 0 "sonatst" "Zug____g.bmp" "Schiff__.bmp" -200 2 332 372 32 1 27 2 4 7 2 15 4 2 1 3 111 32 261 346 27 19
"3624" 19 178 772 "/" 0 "sonatst" "Hahn___g.bmp" "Orgel___.bmp" -200 4 372 332 14 1 22 2 4 7 1 8 4 2 1 3 79 14 239 22 429 19
"3625" 19 179 494 "/" 0 "sonatst" "Trompe_g.bmp" "Trompe__.bmp" -200 1 332 372 31 1 31 2 4 7 5 14 4 2 1 3 107 188 257 341 31 19
"3626" 19 180 834 "/" 0 "sonatst" "Fahrra_g.bmp" "Fahrra__.bmp" -200 1 372 332 9 1 9 2 4 7 2 6 4 2 1 3 44 129 9 288 377 19
"3627" 19 181 839 "/" 0 "sonatst" "Gitarr_g.bmp" "Tromme__.bmp" -200 2 372 332 12 1 30 2 4 7 5 7 4 2 1 3 54 137 12 296 30 19
"3628" 19 182 623 "/" 0 "sonatst" "Schere_g.bmp" "Hahn____.bmp" -200 4 332 372 26 1 14 2 4 7 4 13 4 2 1 3 58 14 224 304 26 19
"3629" 19 183 708 "/" 0 "sonatst" "Kuh____g.bmp" "Gitarr__.bmp" -200 4 332 372 20 1 12 2 4 7 1 9 4 2 1 3 55 139 12 20 391 19
"3630" 19 184 756 "/" 0 "sonatst" "Harfe__g.bmp" "Floete__.bmp" -200 2 372 332 16 1 10 2 4 7 5 8 4 2 1 3 62 449 10 16 404 19
"3631" 19 185 635 "/" 0 "sonatst" "Katze__g.bmp" "Schiff__.bmp" -200 3 332 372 18 1 27 2 4 7 1 9 4 2 1 3 94 178 18 331 27 19
"3632" 19 186 636 "/" 0 "sonatst" "Schaf__g.bmp" "Geige___.bmp" -200 3 332 372 25 1 11 2 4 7 1 13 4 2 1 3 52 11 217 25 387 19
"3633" 19 187 774 "/" 0 "sonatst" "Besen__g.bmp" "Staubs__.bmp" -200 2 372 332 3 1 29 2 4 8 3 3 2 1 3 4 34 3 29 270 357 19
"3634" 19 188 811 "/" 0 "sonatst" "Hahn___g.bmp" "Klinge__.bmp" -200 3 372 332 14 1 19 2 4 8 1 8 2 1 3 4 70 14 19 316 416 19
"3635" 19 189 800 "/" 0 "sonatst" "Elefan_g.bmp" "Bohrer__.bmp" -200 3 372 332 6 1 4 2 4 8 1 5 2 1 3 4 4 6 200 274 362 19
"3636" 19 190 662 "/" 0 "sonatst" "Trompe_g.bmp" "Pferd___.bmp" -200 4 332 372 31 1 23 2 4 8 5 14 2 1 3 4 82 164 23 325 31 19
"3637" 19 191 600 "/" 0 "sonatst" "Glocke_g.bmp" "Klinge__.bmp" -200 2 372 332 13 1 19 2 4 8 6 7 2 1 3 4 13 141 19 299 393 19
"3638" 19 192 842 "/" 0 "sonatst" "Fahrra_g.bmp" "Schaf___.bmp" -200 4 372 332 9 1 25 2 4 8 2 6 2 1 3 4 88 172 9 25 438 19
"3639" 19 193 639 "/" 0 "sonatst" "Katze__g.bmp" "Loewe___.bmp" -200 2 332 372 18 1 21 2 4 8 1 9 2 1 3 4 66 21 18 312 411 19
"3640" 19 194 624 "/" 0 "sonatst" "Schere_g.bmp" "Affe____.bmp" -200 3 332 372 26 1 1 2 4 8 4 13 2 1 3 4 1 115 193 264 26 19
"3641" 19 195 554 "/" 0 "sonatst" "Gitarr_g.bmp" "Gitarr__.bmp" -200 1 372 332 12 1 12 2 4 8 5 7 2 1 3 4 53 136 12 295 389 19
"3642" 19 196 526 "/" 0 "sonatst" "Zug____g.bmp" "Zug_____.bmp" -200 1 332 372 32 1 32 2 4 8 2 15 2 1 3 4 110 32 260 345 446 19
"3643" 19 197 631 "/" 0 "sonatst" "Schaf__g.bmp" "Esel____.bmp" -200 2 332 372 25 1 8 2 4 8 1 13 2 1 3 4 8 170 244 25 436 19
"3644" 19 198 620 "/" 0 "sonatst" "Harfe__g.bmp" "Harfe___.bmp" -200 1 372 332 16 1 16 2 4 8 5 8 2 1 3 4 61 147 225 16 403 19
"3645" 19 199 713 "/" 0 "sonatst" "Orgel__g.bmp" "Katze___.bmp" -200 4 332 372 22 1 18 2 4 8 5 11 2 1 3 4 68 153 18 22 413 19
"3646" 19 200 830 "/" 0 "sonatst" "Kuh____g.bmp" "Floete__.bmp" -200 3 332 372 20 1 10 2 4 8 1 9 2 1 3 4 49 134 10 20 383 19
"3647" 19 201 664 "/" 0 "sonatst" "Hammer_g.bmp" "Trompe__.bmp" -200 4 372 332 15 1 31 2 4 8 4 8 2 1 3 4 109 190 15 344 31 19
"3648" 19 202 506 "/" 0 "sonatst" "Pferd__g.bmp" "Pferd___.bmp" -200 1 332 372 23 1 23 2 4 8 1 6 2 1 3 4 80 162 23 322 430 19
"3649" 20 3 756 "/" 0 "sonafam1" "Katze___.bmp" "w_Katze_.bmp" 0 1 0 0 18 1 18 0 0 0 1 9 20 NA NA NA NA NA NA NA NA NA
"3650" 20 4 673 "/" 0 "sonafam1" "Fahrra__.bmp" "w_Fahrra.bmp" 0 1 0 0 9 1 9 0 0 0 2 6 20 NA NA NA NA NA NA NA NA NA
"3651" 20 5 632 "/" 0 "sonafam1" "Kanone__.bmp" "w_Kanone.bmp" 0 1 0 0 92 9 92 0 0 0 7 9 20 NA NA NA NA NA NA NA NA NA
"3652" 20 6 644 "/" 0 "sonafam1" "Harfe___.bmp" "w_Harfe_.bmp" 0 1 0 0 16 1 16 0 0 0 5 8 20 NA NA NA NA NA NA NA NA NA
"3653" 20 7 831 "/" 0 "sonafam1" "Pistol__.bmp" "w_Pistol.bmp" 0 1 0 0 94 9 94 0 0 0 7 16 20 NA NA NA NA NA NA NA NA NA
"3654" 20 8 819 "/" 0 "sonafam1" "Hammer__.bmp" "w_Hammer.bmp" 0 1 0 0 15 1 15 0 0 0 4 8 20 NA NA NA NA NA NA NA NA NA
"3655" 20 9 795 "/" 0 "sonafam1" "Grille__.bmp" "w_Grille.bmp" 0 1 0 0 91 9 91 0 0 0 1 7 20 NA NA NA NA NA NA NA NA NA
"3656" 20 10 714 "/" 0 "sonafam1" "Telefo__.bmp" "w_Telefo.bmp" 0 1 0 0 97 9 97 0 0 0 6 14 20 NA NA NA NA NA NA NA NA NA
"3657" 20 11 701 "/" 0 "sonafam1" "Pferd___.bmp" "w_Pferd_.bmp" 0 1 0 0 23 1 23 0 0 0 1 6 20 NA NA NA NA NA NA NA NA NA
"3658" 20 12 604 "/" 0 "sonafam1" "Glocke__.bmp" "w_Glocke.bmp" 0 1 0 0 13 1 13 0 0 0 6 7 20 NA NA NA NA NA NA NA NA NA
"3659" 20 13 768 "/" 0 "sonafam1" "Toilet__.bmp" "w_Toilet.bmp" 0 1 0 0 95 9 95 0 0 0 8 14 20 NA NA NA NA NA NA NA NA NA
"3660" 20 14 745 "/" 0 "sonafam1" "Frosch__.bmp" "w_Frosch.bmp" 0 1 0 0 90 9 90 0 0 0 1 6 20 NA NA NA NA NA NA NA NA NA
"3661" 20 15 766 "/" 0 "sonafam1" "Trompe__.bmp" "w_Trompe.bmp" 0 1 0 0 31 1 31 0 0 0 5 14 20 NA NA NA NA NA NA NA NA NA
"3662" 20 16 642 "/" 0 "sonafam1" "Elefan__.bmp" "w_Elefan.bmp" 0 1 0 0 6 1 6 0 0 0 1 5 20 NA NA NA NA NA NA NA NA NA
"3663" 20 17 727 "/" 0 "sonafam1" "Zug_____.bmp" "w_Zug___.bmp" 0 1 0 0 32 1 32 0 0 0 2 15 20 NA NA NA NA NA NA NA NA NA
"3664" 20 18 700 "/" 0 "sonafam1" "Hahn____.bmp" "w_Hahn__.bmp" 0 1 0 0 14 1 14 0 0 0 1 8 20 NA NA NA NA NA NA NA NA NA
"3665" 20 19 538 "/" 0 "sonafam1" "Gitarr__.bmp" "w_Gitarr.bmp" 0 1 0 0 12 1 12 0 0 0 5 7 20 NA NA NA NA NA NA NA NA NA
"3666" 20 20 863 "/" 0 "sonafam1" "Hubsch__.bmp" "w_Hubsch.bmp" 0 1 0 0 96 9 96 0 0 0 2 8 20 NA NA NA NA NA NA NA NA NA
"3667" 20 21 839 "/" 0 "sonafam1" "Orgel___.bmp" "w_Orgel_.bmp" 0 1 0 0 22 1 22 0 0 0 5 11 20 NA NA NA NA NA NA NA NA NA
"3668" 20 22 487 "/" 0 "sonafam1" "Besen___.bmp" "w_Besen_.bmp" 0 1 0 0 3 1 3 0 0 0 3 3 20 NA NA NA NA NA NA NA NA NA
"3669" 20 23 764 "/" 0 "sonafam1" "Schaf___.bmp" "w_Schaf_.bmp" 0 1 0 0 25 1 25 0 0 0 1 13 20 NA NA NA NA NA NA NA NA NA
"3670" 20 24 671 "/" 0 "sonafam1" "Pfeife__.bmp" "w_Pfeife.bmp" 0 1 0 0 93 9 93 0 0 0 6 6 20 NA NA NA NA NA NA NA NA NA
"3671" 20 25 483 "/" 0 "sonafam1" "Kuh_____.bmp" "w_Kuh___.bmp" 0 1 0 0 20 1 20 0 0 0 1 9 20 NA NA NA NA NA NA NA NA NA
"3672" 20 26 617 "/" 0 "sonafam1" "Schere__.bmp" "w_Schere.bmp" 0 1 0 0 26 1 26 0 0 0 4 13 20 NA NA NA NA NA NA NA NA NA
"3673" 20 29 595 "/" 0 "sonafam2" "Glocke__.bmp" "w_______.bmp" 0 1 0 0 13 1 13 0 0 0 6 7 20 NA NA NA NA NA NA NA NA NA
"3674" 20 30 558 "/" 0 "sonafam2" "Schaf___.bmp" "w_______.bmp" 0 1 0 0 25 1 25 0 0 0 1 13 20 NA NA NA NA NA NA NA NA NA
"3675" 20 31 564 "/" 0 "sonafam2" "Pistol__.bmp" "w_______.bmp" 0 1 0 0 94 9 94 0 0 0 7 16 20 NA NA NA NA NA NA NA NA NA
"3676" 20 32 697 "/" 0 "sonafam2" "Hubsch__.bmp" "w_______.bmp" 0 1 0 0 96 9 96 0 0 0 2 8 20 NA NA NA NA NA NA NA NA NA
