"targ_ID" "rel" "rtd" "soa" "subj" "trial" "RT" "ERR.code" "dist_ID" "blk" "ERR.old" "ERR" "RT.old" "out" "exp"
"2468" "Schere" "semantic" "related" "0" "12" 95 735 "correct" "Saege" "1" 0 0 735 0 7
"2469" "Schere" "semantic" "related" "0" "11" 129 476 "correct" "Saege" "1" 0 0 476 0 7
"2470" "Schere" "semantic" "related" "0" "1" 180 753 "correct" "Saege" "2" 0 0 753 0 7
"2471" "Schere" "semantic" "related" "0" "2" 198 782 "correct" "Saege" "2" 0 0 782 0 7
"2472" "Schere" "semantic" "related" "0" "4" 102 671 "correct" "Saege" "1" 0 0 671 0 7
"2473" "Schere" "semantic" "unrelated" "-200" "11" 195 455 "correct" "Affe" "2" 0 0 455 0 7
"2474" "Schere" "semantic" "unrelated" "-200" "4" 170 658 "correct" "Affe" "2" 0 0 658 0 7
"2475" "Schere" "semantic" "unrelated" "-200" "9" 95 579 "correct" "Affe" "1" 0 0 579 0 7
"2476" "Schere" "semantic" "unrelated" "-200" "12" 156 480 "correct" "Affe" "2" 0 0 480 0 7
"2477" "Schere" "semantic" "unrelated" "-200" "18" 71 683 "correct" "Affe" "1" 0 0 683 0 7
"2478" "Schere" "semantic" "unrelated" "-200" "2" 83 667 "correct" "Affe" "1" 0 0 667 0 7
"2479" "Schere" "semantic" "unrelated" "-200" "17" 96 666 "correct" "Affe" "1" 0 0 666 0 7
"2480" "Schere" "semantic" "unrelated" "-200" "1" 102 652 "correct" "Affe" "1" 0 0 652 0 7
"2481" "Schere" "semantic" "unrelated" "-200" "10" 81 587 "correct" "Affe" "1" 0 0 587 0 7
"2482" "Schere" "semantic" "unrelated" "-200" "3" 198 491 "correct" "Affe" "2" 0 0 491 0 7
"2483" "Schere" "semantic" "unrelated" "-200" "20" 156 527 "correct" "Affe" "2" 0 0 527 0 7
"2484" "Schere" "semantic" "unrelated" "-200" "19" 194 624 "correct" "Affe" "2" 0 0 624 0 7
"2485" "Schere" "semantic" "unrelated" "0" "20" 122 576 "correct" "Affe" "1" 0 0 576 0 7
"2486" "Schere" "semantic" "unrelated" "0" "12" 129 752 "correct" "Affe" "1" 0 0 752 0 7
"2487" "Schere" "semantic" "unrelated" "0" "11" 103 492 "correct" "Affe" "1" 0 0 492 0 7
"2488" "Schere" "semantic" "unrelated" "0" "1" 153 816 "correct" "Affe" "2" 0 0 816 0 7
"2489" "Schere" "semantic" "unrelated" "0" "18" 182 754 "correct" "Affe" "2" 0 0 754 0 7
"2490" "Schere" "semantic" "unrelated" "0" "10" 185 566 "correct" "Affe" "2" 0 0 566 0 7
"2491" "Schere" "semantic" "unrelated" "0" "4" 120 690 "correct" "Affe" "1" 0 0 690 0 7
"2492" "Schere" "semantic" "unrelated" "0" "2" 180 613 "correct" "Affe" "2" 0 0 613 0 7
"2493" "Schere" "semantic" "unrelated" "0" "19" 114 702 "correct" "Affe" "1" 0 0 702 0 7
"2494" "Schere" "semantic" "unrelated" "0" "9" 147 693 "correct" "Affe" "2" 0 0 693 0 7
"2495" "Schere" "semantic" "unrelated" "0" "3" 111 597 "correct" "Affe" "1" 0 0 597 0 7
"2496" "Schere" "semantic" "unrelated" "0" "17" 145 698 "correct" "Affe" "2" 0 0 698 0 7
"2497" "Schiff" "congruent" "related" "-200" "5" 73 NA "correct" "Schiff" "1" 0 0 977 1 7
"2498" "Schiff" "congruent" "related" "-200" "24" 140 479 "correct" "Schiff" "2" 0 0 479 0 7
"2499" "Schiff" "congruent" "related" "-200" "22" 115 436 "correct" "Schiff" "1" 0 0 436 0 7
"2500" "Schiff" "congruent" "related" "-200" "8" 154 412 "correct" "Schiff" "2" 0 0 412 0 7
"2501" "Schiff" "congruent" "related" "-200" "6" 106 529 "correct" "Schiff" "1" 0 0 529 0 7
"2502" "Schiff" "congruent" "related" "-200" "13" 76 443 "correct" "Schiff" "1" 0 0 443 0 7
"2503" "Schiff" "congruent" "related" "-200" "21" 77 605 "correct" "Schiff" "1" 0 0 605 0 7
"2504" "Schiff" "congruent" "related" "-200" "7" 160 529 "correct" "Schiff" "2" 0 0 529 0 7
"2505" "Schiff" "congruent" "related" "-200" "23" 169 597 "correct" "Schiff" "2" 0 0 597 0 7
"2506" "Schiff" "congruent" "related" "-200" "15" 168 556 "correct" "Schiff" "2" 0 0 556 0 7
"2507" "Schiff" "congruent" "related" "-200" "16" 141 553 "correct" "Schiff" "2" 0 0 553 0 7
"2508" "Schiff" "congruent" "related" "-200" "14" 115 597 "correct" "Schiff" "1" 0 0 597 0 7
"2509" "Schiff" "congruent" "related" "0" "24" 95 NA "correct" "Schiff" "1" 0 0 1314 1 7
"2510" "Schiff" "congruent" "related" "0" "8" 95 493 "correct" "Schiff" "1" 0 0 493 0 7
"2511" "Schiff" "congruent" "related" "0" "23" 127 664 "correct" "Schiff" "1" 0 0 664 0 7
"2512" "Schiff" "congruent" "related" "0" "13" 175 614 "correct" "Schiff" "2" 0 0 614 0 7
"2513" "Schiff" "congruent" "related" "0" "21" 178 789 "correct" "Schiff" "2" 0 0 789 0 7
"2514" "Schiff" "congruent" "related" "0" "22" 189 594 "correct" "Schiff" "2" 0 0 594 0 7
"2515" "Schiff" "congruent" "related" "0" "6" 196 625 "correct" "Schiff" "2" 0 0 625 0 7
"2516" "Schiff" "congruent" "related" "0" "16" 89 572 "correct" "Schiff" "1" 0 0 572 0 7
"2517" "Schiff" "congruent" "related" "0" "15" 121 415 "correct" "Schiff" "1" 0 0 415 0 7
"2518" "Schiff" "congruent" "related" "0" "5" 176 555 "correct" "Schiff" "2" 0 0 555 0 7
"2519" "Schiff" "congruent" "related" "0" "14" 193 661 "correct" "Schiff" "2" 0 0 661 0 7
"2520" "Schiff" "congruent" "related" "0" "7" 128 548 "correct" "Schiff" "1" 0 0 548 0 7
"2521" "Schiff" "congruent" "unrelated" "-200" "15" 141 615 "correct" "Esel" "2" 0 0 615 0 7
"2522" "Schiff" "congruent" "unrelated" "-200" "16" 175 509 "correct" "Esel" "2" 0 0 509 0 7
"2523" "Schiff" "congruent" "unrelated" "-200" "21" 115 1115 "correct" "Esel" "1" 0 0 1115 0 7
"2524" "Schiff" "congruent" "unrelated" "-200" "24" 178 463 "correct" "Esel" "2" 0 0 463 0 7
"2525" "Schiff" "congruent" "unrelated" "-200" "22" 127 682 "correct" "Esel" "1" 0 0 682 0 7
"2526" "Schiff" "congruent" "unrelated" "-200" "5" 106 554 "correct" "Esel" "1" 0 0 554 0 7
"2527" "Schiff" "congruent" "unrelated" "-200" "8" 176 458 "correct" "Esel" "2" 0 0 458 0 7
"2528" "Schiff" "congruent" "unrelated" "-200" "13" 115 NA "smack" "Esel" "1" 1 1 604 0 7
"2529" "Schiff" "congruent" "unrelated" "-200" "6" 128 588 "correct" "Esel" "1" 0 0 588 0 7
"2530" "Schiff" "congruent" "unrelated" "-200" "7" 154 701 "correct" "Esel" "2" 0 0 701 0 7
"2531" "Schiff" "congruent" "unrelated" "-200" "23" 140 588 "correct" "Esel" "2" 0 0 588 0 7
"2532" "Schiff" "congruent" "unrelated" "-200" "14" 121 636 "correct" "Esel" "1" 0 0 636 0 7
"2533" "Schiff" "congruent" "unrelated" "0" "7" 95 728 "correct" "Esel" "1" 0 0 728 0 7
"2534" "Schiff" "congruent" "unrelated" "0" "21" 189 696 "correct" "Esel" "2" 0 0 696 0 7
"2535" "Schiff" "congruent" "unrelated" "0" "14" 168 766 "correct" "Esel" "2" 0 0 766 0 7
"2536" "Schiff" "congruent" "unrelated" "0" "6" 160 972 "correct" "Esel" "2" 0 0 972 0 7
"2537" "Schiff" "congruent" "unrelated" "0" "15" 89 805 "correct" "Esel" "1" 0 0 805 0 7
"2538" "Schiff" "congruent" "unrelated" "0" "22" 169 NA "distractor named" "Esel" "2" 1 1 715 0 7
"2539" "Schiff" "congruent" "unrelated" "0" "13" 193 722 "correct" "Esel" "2" 0 0 722 0 7
"2540" "Schiff" "congruent" "unrelated" "0" "23" 95 713 "correct" "Esel" "1" 0 0 713 0 7
"2541" "Schiff" "congruent" "unrelated" "0" "8" 73 691 "correct" "Esel" "1" 0 0 691 0 7
"2542" "Schiff" "congruent" "unrelated" "0" "16" 76 800 "correct" "Esel" "1" 0 0 800 0 7
"2543" "Schiff" "congruent" "unrelated" "0" "24" 77 746 "correct" "Esel" "1" 0 0 746 0 7
"2544" "Schiff" "congruent" "unrelated" "0" "5" 196 610 "correct" "Esel" "2" 0 0 610 0 7
"2545" "Schiff" "semantic" "related" "-200" "13" 89 734 "correct" "Zug" "1" 0 0 734 0 7
"2546" "Schiff" "semantic" "related" "-200" "14" 76 733 "correct" "Zug" "1" 0 0 733 0 7
"2547" "Schiff" "semantic" "related" "-200" "7" 196 642 "correct" "Zug" "2" 0 0 642 0 7
"2548" "Schiff" "semantic" "related" "-200" "21" 95 794 "correct" "Zug" "1" 0 0 794 0 7
"2549" "Schiff" "semantic" "related" "-200" "15" 193 650 "correct" "Zug" "2" 0 0 650 0 7
"2550" "Schiff" "semantic" "related" "-200" "6" 73 722 "correct" "Zug" "1" 0 0 722 0 7
"2551" "Schiff" "semantic" "related" "-200" "5" 95 628 "correct" "Zug" "1" 0 0 628 0 7
"2552" "Schiff" "semantic" "related" "-200" "8" 160 580 "correct" "Zug" "2" 0 0 580 0 7
"2553" "Schiff" "semantic" "related" "-200" "22" 77 735 "correct" "Zug" "1" 0 0 735 0 7
"2554" "Schiff" "semantic" "related" "-200" "16" 168 529 "correct" "Zug" "2" 0 0 529 0 7
"2555" "Schiff" "semantic" "related" "-200" "23" 189 746 "correct" "Zug" "2" 0 0 746 0 7
"2556" "Schiff" "semantic" "related" "-200" "24" 169 723 "correct" "Zug" "2" 0 0 723 0 7
"2557" "Schiff" "semantic" "related" "0" "6" 176 793 "correct" "Zug" "2" 0 0 793 0 7
"2558" "Schiff" "semantic" "related" "0" "15" 115 816 "correct" "Zug" "1" 0 0 816 0 7
"2559" "Schiff" "semantic" "related" "0" "7" 106 652 "correct" "Zug" "1" 0 0 652 0 7
"2560" "Schiff" "semantic" "related" "0" "5" 154 825 "correct" "Zug" "2" 0 0 825 0 7
"2561" "Schiff" "semantic" "related" "0" "21" 140 867 "correct" "Zug" "2" 0 0 867 0 7
"2562" "Schiff" "semantic" "related" "0" "13" 141 691 "correct" "Zug" "2" 0 0 691 0 7
"2563" "Schiff" "semantic" "related" "0" "8" 128 551 "correct" "Zug" "1" 0 0 551 0 7
"2564" "Schiff" "semantic" "related" "0" "23" 115 631 "correct" "Zug" "1" 0 0 631 0 7
"2565" "Schiff" "semantic" "related" "0" "24" 127 621 "correct" "Zug" "1" 0 0 621 0 7
"2566" "Schiff" "semantic" "related" "0" "14" 175 969 "correct" "Zug" "2" 0 0 969 0 7
"2567" "Schiff" "semantic" "related" "0" "22" 178 618 "correct" "Zug" "2" 0 0 618 0 7
"2568" "Schiff" "semantic" "related" "0" "16" 121 607 "correct" "Zug" "1" 0 0 607 0 7
"2569" "Schiff" "semantic" "unrelated" "-200" "7" 176 653 "correct" "Harfe" "2" 0 0 653 0 7
"2570" "Schiff" "semantic" "unrelated" "-200" "24" 189 571 "correct" "Harfe" "2" 0 0 571 0 7
"2571" "Schiff" "semantic" "unrelated" "-200" "23" 178 594 "correct" "Harfe" "2" 0 0 594 0 7
"2572" "Schiff" "semantic" "unrelated" "-200" "15" 175 640 "correct" "Harfe" "2" 0 0 640 0 7
"2573" "Schiff" "semantic" "unrelated" "-200" "13" 121 NA "smack" "Harfe" "1" 1 1 440 0 7
"2574" "Schiff" "semantic" "unrelated" "-200" "8" 196 528 "correct" "Harfe" "2" 0 0 528 0 7
"2575" "Schiff" "semantic" "unrelated" "-200" "5" 128 591 "correct" "Harfe" "1" 0 0 591 0 7
"2576" "Schiff" "semantic" "unrelated" "-200" "6" 95 698 "correct" "Harfe" "1" 0 0 698 0 7
"2577" "Schiff" "semantic" "unrelated" "-200" "16" 193 557 "correct" "Harfe" "2" 0 0 557 0 7
"2578" "Schiff" "semantic" "unrelated" "-200" "21" 127 738 "correct" "Harfe" "1" 0 0 738 0 7
"2579" "Schiff" "semantic" "unrelated" "-200" "14" 89 664 "correct" "Harfe" "1" 0 0 664 0 7
"2580" "Schiff" "semantic" "unrelated" "-200" "22" 95 709 "correct" "Harfe" "1" 0 0 709 0 7
"2581" "Schiff" "semantic" "unrelated" "0" "8" 106 595 "correct" "Harfe" "1" 0 0 595 0 7
"2582" "Schiff" "semantic" "unrelated" "0" "7" 73 958 "correct" "Harfe" "1" 0 0 958 0 7
"2583" "Schiff" "semantic" "unrelated" "0" "16" 115 628 "correct" "Harfe" "1" 0 0 628 0 7
"2584" "Schiff" "semantic" "unrelated" "0" "5" 160 693 "correct" "Harfe" "2" 0 0 693 0 7
"2585" "Schiff" "semantic" "unrelated" "0" "13" 168 725 "correct" "Harfe" "2" 0 0 725 0 7
"2586" "Schiff" "semantic" "unrelated" "0" "21" 169 805 "correct" "Harfe" "2" 0 0 805 0 7
"2587" "Schiff" "semantic" "unrelated" "0" "6" 154 840 "correct" "Harfe" "2" 0 0 840 0 7
"2588" "Schiff" "semantic" "unrelated" "0" "23" 77 894 "correct" "Harfe" "1" 0 0 894 0 7
"2589" "Schiff" "semantic" "unrelated" "0" "24" 115 716 "correct" "Harfe" "1" 0 0 716 0 7
"2590" "Schiff" "semantic" "unrelated" "0" "14" 141 750 "correct" "Harfe" "2" 0 0 750 0 7
"2591" "Schiff" "semantic" "unrelated" "0" "22" 140 594 "correct" "Harfe" "2" 0 0 594 0 7
"2592" "Schiff" "semantic" "unrelated" "0" "15" 76 804 "correct" "Harfe" "1" 0 0 804 0 7
"2593" "Schwein" "congruent" "related" "-200" "5" 114 407 "correct" "Schwein" "1" 0 0 407 0 7
"2594" "Schwein" "congruent" "related" "-200" "15" 148 528 "correct" "Schwein" "2" 0 0 528 0 7
"2595" "Schwein" "congruent" "related" "-200" "22" 129 559 "correct" "Schwein" "1" 0 0 559 0 7
"2596" "Schwein" "congruent" "related" "-200" "8" 178 352 "correct" "Schwein" "2" 0 0 352 0 7
"2597" "Schwein" "congruent" "related" "-200" "14" 128 NA "correct" "Schwein" "1" 0 0 827 1 7
"2598" "Schwein" "congruent" "related" "-200" "24" 175 400 "correct" "Schwein" "2" 0 0 400 0 7
"2599" "Schwein" "congruent" "related" "-200" "21" 103 NA "smack" "Schwein" "1" 1 1 1550 0 7
"2600" "Schwein" "congruent" "related" "-200" "23" 148 579 "correct" "Schwein" "2" 0 0 579 0 7
"2601" "Schwein" "congruent" "related" "-200" "6" 125 704 "correct" "Schwein" "1" 0 0 704 0 7
"2602" "Schwein" "congruent" "related" "-200" "7" 142 590 "correct" "Schwein" "2" 0 0 590 0 7
"2603" "Schwein" "congruent" "related" "-200" "16" 172 499 "correct" "Schwein" "2" 0 0 499 0 7
"2604" "Schwein" "congruent" "related" "-200" "13" 104 542 "correct" "Schwein" "1" 0 0 542 0 7
"2605" "Schwein" "congruent" "related" "0" "14" 162 681 "correct" "Schwein" "2" 0 0 681 0 7
"2606" "Schwein" "congruent" "related" "0" "13" 196 659 "correct" "Schwein" "2" 0 0 659 0 7
"2607" "Schwein" "congruent" "related" "0" "7" 102 732 "correct" "Schwein" "1" 0 0 732 0 7
"2608" "Schwein" "congruent" "related" "0" "8" 76 498 "correct" "Schwein" "1" 0 0 498 0 7
"2609" "Schwein" "congruent" "related" "0" "5" 198 482 "correct" "Schwein" "2" 0 0 482 0 7
"2610" "Schwein" "congruent" "related" "0" "6" 170 699 "correct" "Schwein" "2" 0 0 699 0 7
"2611" "Schwein" "congruent" "related" "0" "24" 72 561 "correct" "Schwein" "1" 0 0 561 0 7
"2612" "Schwein" "congruent" "related" "0" "22" 165 711 "correct" "Schwein" "2" 0 0 711 0 7
"2613" "Schwein" "congruent" "related" "0" "15" 95 667 "correct" "Schwein" "1" 0 0 667 0 7
"2614" "Schwein" "congruent" "related" "0" "23" 91 645 "correct" "Schwein" "1" 0 0 645 0 7
"2615" "Schwein" "congruent" "related" "0" "21" 199 823 "correct" "Schwein" "2" 0 0 823 0 7
"2616" "Schwein" "congruent" "related" "0" "16" 85 632 "correct" "Schwein" "1" 0 0 632 0 7
"2617" "Schwein" "congruent" "unrelated" "-200" "5" 125 541 "correct" "Bohrer" "1" 0 0 541 0 7
"2618" "Schwein" "congruent" "unrelated" "-200" "21" 129 911 "correct" "Bohrer" "1" 0 0 911 0 7
"2619" "Schwein" "congruent" "unrelated" "-200" "16" 196 571 "correct" "Bohrer" "2" 0 0 571 0 7
"2620" "Schwein" "congruent" "unrelated" "-200" "7" 178 603 "correct" "Bohrer" "2" 0 0 603 0 7
"2621" "Schwein" "congruent" "unrelated" "-200" "22" 91 628 "correct" "Bohrer" "1" 0 0 628 0 7
"2622" "Schwein" "congruent" "unrelated" "-200" "15" 172 630 "correct" "Bohrer" "2" 0 0 630 0 7
"2623" "Schwein" "congruent" "unrelated" "-200" "23" 175 734 "correct" "Bohrer" "2" 0 0 734 0 7
"2624" "Schwein" "congruent" "unrelated" "-200" "8" 198 460 "correct" "Bohrer" "2" 0 0 460 0 7
"2625" "Schwein" "congruent" "unrelated" "-200" "14" 95 680 "correct" "Bohrer" "1" 0 0 680 0 7
"2626" "Schwein" "congruent" "unrelated" "-200" "24" 199 743 "correct" "Bohrer" "2" 0 0 743 0 7
"2627" "Schwein" "congruent" "unrelated" "-200" "13" 128 625 "correct" "Bohrer" "1" 0 0 625 0 7
"2628" "Schwein" "congruent" "unrelated" "-200" "6" 102 810 "correct" "Bohrer" "1" 0 0 810 0 7
"2629" "Schwein" "congruent" "unrelated" "0" "22" 148 NA "disfluency" "Bohrer" "2" 1 1 854 0 7
"2630" "Schwein" "congruent" "unrelated" "0" "7" 76 580 "correct" "Bohrer" "1" 0 0 580 0 7
"2631" "Schwein" "congruent" "unrelated" "0" "15" 85 631 "correct" "Bohrer" "1" 0 0 631 0 7
"2632" "Schwein" "congruent" "unrelated" "0" "8" 114 502 "correct" "Bohrer" "1" 0 0 502 0 7
"2633" "Schwein" "congruent" "unrelated" "0" "23" 72 647 "correct" "Bohrer" "1" 0 0 647 0 7
"2634" "Schwein" "congruent" "unrelated" "0" "24" 103 685 "correct" "Bohrer" "1" 0 0 685 0 7
"2635" "Schwein" "congruent" "unrelated" "0" "6" 142 908 "correct" "Bohrer" "2" 0 0 908 0 7
"2636" "Schwein" "congruent" "unrelated" "0" "13" 162 778 "correct" "Bohrer" "2" 0 0 778 0 7
"2637" "Schwein" "congruent" "unrelated" "0" "16" 104 704 "correct" "Bohrer" "1" 0 0 704 0 7
"2638" "Schwein" "congruent" "unrelated" "0" "5" 170 830 "correct" "Bohrer" "2" 0 0 830 0 7
"2639" "Schwein" "congruent" "unrelated" "0" "21" 165 NA "correct" "Bohrer" "2" 0 0 1488 1 7
"2640" "Schwein" "congruent" "unrelated" "0" "14" 148 1281 "correct" "Bohrer" "2" 0 0 1281 0 7
"2641" "Schwein" "semantic" "related" "-200" "23" 165 698 "correct" "Elefant" "2" 0 0 698 0 7
"2642" "Schwein" "semantic" "related" "-200" "15" 162 805 "correct" "Elefant" "2" 0 0 805 0 7
"2643" "Schwein" "semantic" "related" "-200" "16" 148 784 "correct" "Elefant" "2" 0 0 784 0 7
"2644" "Schwein" "semantic" "related" "-200" "8" 142 577 "correct" "Elefant" "2" 0 0 577 0 7
"2645" "Schwein" "semantic" "related" "-200" "14" 104 994 "correct" "Elefant" "1" 0 0 994 0 7
"2646" "Schwein" "semantic" "related" "-200" "22" 103 693 "correct" "Elefant" "1" 0 0 693 0 7
"2647" "Schwein" "semantic" "related" "-200" "21" 72 NA "disfluency" "Elefant" "1" 1 1 1016 0 7
"2648" "Schwein" "semantic" "related" "-200" "24" 148 727 "correct" "Elefant" "2" 0 0 727 0 7
"2649" "Schwein" "semantic" "related" "-200" "13" 85 1125 "correct" "Elefant" "1" 0 0 1125 0 7
"2650" "Schwein" "semantic" "related" "-200" "6" 114 1197 "correct" "Elefant" "1" 0 0 1197 0 7
"2651" "Schwein" "semantic" "related" "-200" "7" 170 801 "correct" "Elefant" "2" 0 0 801 0 7
"2652" "Schwein" "semantic" "related" "-200" "5" 76 1064 "correct" "Elefant" "1" 0 0 1064 0 7
"2653" "Schwein" "semantic" "related" "0" "6" 198 1356 "correct" "Elefant" "2" 0 0 1356 0 7
"2654" "Schwein" "semantic" "related" "0" "15" 128 945 "correct" "Elefant" "1" 0 0 945 0 7
"2655" "Schwein" "semantic" "related" "0" "5" 178 864 "correct" "Elefant" "2" 0 0 864 0 7
"2656" "Schwein" "semantic" "related" "0" "23" 129 979 "correct" "Elefant" "1" 0 0 979 0 7
"2657" "Schwein" "semantic" "related" "0" "21" 175 1096 "correct" "Elefant" "2" 0 0 1096 0 7
"2658" "Schwein" "semantic" "related" "0" "16" 95 NA "correct" "Elefant" "1" 0 0 1816 1 7
"2659" "Schwein" "semantic" "related" "0" "7" 125 879 "correct" "Elefant" "1" 0 0 879 0 7
"2660" "Schwein" "semantic" "related" "0" "13" 172 1133 "correct" "Elefant" "2" 0 0 1133 0 7
"2661" "Schwein" "semantic" "related" "0" "22" 199 NA "none/false" "Elefant" "2" 1 1 1071 0 7
"2662" "Schwein" "semantic" "related" "0" "14" 196 960 "correct" "Elefant" "2" 0 0 960 0 7
"2663" "Schwein" "semantic" "related" "0" "8" 102 864 "correct" "Elefant" "1" 0 0 864 0 7
"2664" "Schwein" "semantic" "related" "0" "24" 91 839 "correct" "Elefant" "1" 0 0 839 0 7
"2665" "Schwein" "semantic" "unrelated" "-200" "24" 165 501 "correct" "Fahrrad" "2" 0 0 501 0 7
"2666" "Schwein" "semantic" "unrelated" "-200" "5" 102 625 "correct" "Fahrrad" "1" 0 0 625 0 7
"2667" "Schwein" "semantic" "unrelated" "-200" "13" 95 618 "correct" "Fahrrad" "1" 0 0 618 0 7
"2668" "Schwein" "semantic" "unrelated" "-200" "23" 199 642 "correct" "Fahrrad" "2" 0 0 642 0 7
"2669" "Schwein" "semantic" "unrelated" "-200" "15" 196 729 "correct" "Fahrrad" "2" 0 0 729 0 7
"2670" "Schwein" "semantic" "unrelated" "-200" "8" 170 552 "correct" "Fahrrad" "2" 0 0 552 0 7
"2671" "Schwein" "semantic" "unrelated" "-200" "6" 76 746 "correct" "Fahrrad" "1" 0 0 746 0 7
"2672" "Schwein" "semantic" "unrelated" "-200" "21" 91 NA "correct" "Fahrrad" "1" 0 0 1462 1 7
"2673" "Schwein" "semantic" "unrelated" "-200" "14" 85 1298 "correct" "Fahrrad" "1" 0 0 1298 0 7
"2674" "Schwein" "semantic" "unrelated" "-200" "7" 198 746 "correct" "Fahrrad" "2" 0 0 746 0 7
"2675" "Schwein" "semantic" "unrelated" "-200" "22" 72 696 "correct" "Fahrrad" "1" 0 0 696 0 7
"2676" "Schwein" "semantic" "unrelated" "-200" "16" 162 565 "correct" "Fahrrad" "2" 0 0 565 0 7
"2677" "Schwein" "semantic" "unrelated" "0" "14" 172 652 "correct" "Fahrrad" "2" 0 0 652 0 7
"2678" "Schwein" "semantic" "unrelated" "0" "6" 178 717 "correct" "Fahrrad" "2" 0 0 717 0 7
"2679" "Schwein" "semantic" "unrelated" "0" "23" 103 820 "correct" "Fahrrad" "1" 0 0 820 0 7
"2680" "Schwein" "semantic" "unrelated" "0" "13" 148 560 "correct" "Fahrrad" "2" 0 0 560 0 7
"2681" "Schwein" "semantic" "unrelated" "0" "15" 104 755 "correct" "Fahrrad" "1" 0 0 755 0 7
"2682" "Schwein" "semantic" "unrelated" "0" "8" 125 707 "correct" "Fahrrad" "1" 0 0 707 0 7
"2683" "Schwein" "semantic" "unrelated" "0" "22" 175 713 "correct" "Fahrrad" "2" 0 0 713 0 7
"2684" "Schwein" "semantic" "unrelated" "0" "5" 142 638 "correct" "Fahrrad" "2" 0 0 638 0 7
"2685" "Schwein" "semantic" "unrelated" "0" "24" 129 718 "correct" "Fahrrad" "1" 0 0 718 0 7
"2686" "Schwein" "semantic" "unrelated" "0" "21" 148 NA "correct" "Fahrrad" "2" 0 0 1364 1 7
"2687" "Schwein" "semantic" "unrelated" "0" "7" 114 909 "correct" "Fahrrad" "1" 0 0 909 0 7
"2688" "Schwein" "semantic" "unrelated" "0" "16" 128 921 "correct" "Fahrrad" "1" 0 0 921 0 7
"2689" "Staubsauger" "congruent" "related" "-200" "7" 184 506 "correct" "Staubsauger" "2" 0 0 506 0 7
"2690" "Staubsauger" "congruent" "related" "-200" "5" 122 498 "correct" "Staubsauger" "1" 0 0 498 0 7
"2691" "Staubsauger" "congruent" "related" "-200" "15" 180 632 "correct" "Staubsauger" "2" 0 0 632 0 7
"2692" "Staubsauger" "congruent" "related" "-200" "22" 98 625 "correct" "Staubsauger" "1" 0 0 625 0 7
"2693" "Staubsauger" "congruent" "related" "-200" "6" 92 439 "correct" "Staubsauger" "1" 0 0 439 0 7
"2694" "Staubsauger" "congruent" "related" "-200" "21" 131 734 "correct" "Staubsauger" "1" 0 0 734 0 7
"2695" "Staubsauger" "congruent" "related" "-200" "16" 198 636 "correct" "Staubsauger" "2" 0 0 636 0 7
"2696" "Staubsauger" "congruent" "related" "-200" "13" 133 475 "correct" "Staubsauger" "1" 0 0 475 0 7
"2697" "Staubsauger" "congruent" "related" "-200" "24" 196 541 "correct" "Staubsauger" "2" 0 0 541 0 7
"2698" "Staubsauger" "congruent" "related" "-200" "23" 185 538 "correct" "Staubsauger" "2" 0 0 538 0 7
"2699" "Staubsauger" "congruent" "related" "-200" "8" 200 682 "correct" "Staubsauger" "2" 0 0 682 0 7
"2700" "Staubsauger" "congruent" "related" "-200" "14" 92 504 "correct" "Staubsauger" "1" 0 0 504 0 7
"2701" "Staubsauger" "congruent" "related" "0" "15" 71 856 "correct" "Staubsauger" "1" 0 0 856 0 7
"2702" "Staubsauger" "congruent" "related" "0" "24" 109 576 "correct" "Staubsauger" "1" 0 0 576 0 7
"2703" "Staubsauger" "congruent" "related" "0" "14" 154 670 "correct" "Staubsauger" "2" 0 0 670 0 7
"2704" "Staubsauger" "congruent" "related" "0" "23" 74 769 "correct" "Staubsauger" "1" 0 0 769 0 7
"2705" "Staubsauger" "congruent" "related" "0" "13" 159 667 "correct" "Staubsauger" "2" 0 0 667 0 7
"2706" "Staubsauger" "congruent" "related" "0" "8" 110 633 "correct" "Staubsauger" "1" 0 0 633 0 7
"2707" "Staubsauger" "congruent" "related" "0" "16" 112 839 "correct" "Staubsauger" "1" 0 0 839 0 7
"2708" "Staubsauger" "congruent" "related" "0" "22" 144 NA "disfluency" "Staubsauger" "2" 1 1 886 0 7
"2709" "Staubsauger" "congruent" "related" "0" "21" 157 842 "correct" "Staubsauger" "2" 0 0 842 0 7
"2710" "Staubsauger" "congruent" "related" "0" "7" 79 820 "correct" "Staubsauger" "1" 0 0 820 0 7
"2711" "Staubsauger" "congruent" "related" "0" "6" 152 732 "correct" "Staubsauger" "2" 0 0 732 0 7
"2712" "Staubsauger" "congruent" "related" "0" "5" 158 773 "correct" "Staubsauger" "2" 0 0 773 0 7
"2713" "Staubsauger" "congruent" "unrelated" "-200" "23" 196 728 "correct" "Auto" "2" 0 0 728 0 7
"2714" "Staubsauger" "congruent" "unrelated" "-200" "8" 158 563 "correct" "Auto" "2" 0 0 563 0 7
"2715" "Staubsauger" "congruent" "unrelated" "-200" "16" 159 671 "correct" "Auto" "2" 0 0 671 0 7
"2716" "Staubsauger" "congruent" "unrelated" "-200" "15" 198 731 "correct" "Auto" "2" 0 0 731 0 7
"2717" "Staubsauger" "congruent" "unrelated" "-200" "21" 98 1178 "correct" "Auto" "1" 0 0 1178 0 7
"2718" "Staubsauger" "congruent" "unrelated" "-200" "14" 71 NA "disfluency" "Auto" "1" 1 1 803 0 7
