"subj" "trial" "rating" "cond" "targ_ID" "dist_ID" "exp"
"9086" "19" 389 3 "unrelated" "Hund" "Zug" 6
"9087" "19" 390 4 "unrelated" "Schaf" "Geige" 6
"9088" "19" 391 5 "unrelated" "Besen" "Auto" 6
"9089" "19" 392 5 "congruent" "Hammer" "Hammer" 6
"9091" "19" 394 2 "unrelated" "Katze" "Schiff" 6
"9092" "19" 395 4 "congruent" "Fahrrad" "Fahrrad" 6
"9094" "19" 397 2 "semantic" "Dudelsack" "Trompete" 6
"9095" "19" 398 4 "semantic" "Harfe" "Floete" 6
"9096" "19" 399 2 "unrelated" "Glocke" "Schwein" 6
"9097" "19" 400 3 "semantic" "Trommel" "Gitarre" 6
"9099" "19" 402 4 "semantic" "Gitarre" "Trommel" 6
"9101" "19" 404 4 "congruent" "Orgel" "Orgel" 6
"9102" "19" 405 5 "congruent" "Klingel" "Klingel" 6
"9103" "19" 406 3 "congruent" "Elefant" "Elefant" 6
"9105" "19" 408 4 "congruent" "Schere" "Schere" 6
"9106" "19" 409 3 "semantic" "Loewe" "Katze" 6
"9107" "19" 410 4 "semantic" "Orgel" "Geige" 6
"9108" "19" 411 3 "unrelated" "Zug" "Esel" 6
"9109" "19" 412 5 "unrelated" "Gitarre" "Saege" 6
"9111" "19" 414 2 "semantic" "Fahrrad" "Auto" 6
"9112" "19" 415 2 "unrelated" "Dudelsack" "Pferd" 6
"9113" "19" 416 4 "congruent" "Schwein" "Schwein" 6
"9114" "19" 417 3 "unrelated" "Geige" "Katze" 6
"9115" "19" 418 2 "semantic" "Trompete" "Dudelsack" 6
"9118" "19" 421 2 "unrelated" "Saege" "Hahn" 6
"9119" "19" 422 3 "semantic" "Bohrer" "Hammer" 6
"9121" "19" 424 3 "congruent" "Kuh" "Kuh" 6
"9122" "19" 425 4 "unrelated" "Harfe" "Ente" 6
"9123" "19" 426 2 "semantic" "Staubsauger" "Besen" 6
"9124" "19" 427 3 "unrelated" "Pferd" "Trommel" 6
"9125" "19" 428 4 "congruent" "Auto" "Auto" 6
"9126" "19" 429 2 "semantic" "Floete" "Harfe" 6
"9127" "19" 430 3 "congruent" "Esel" "Esel" 6
"9128" "19" 431 3 "congruent" "Hahn" "Hahn" 6
"9132" "19" 435 2 "semantic" "Hammer" "Bohrer" 6
"9133" "19" 436 2 "unrelated" "Trommel" "Elefant" 6
"9134" "19" 437 3 "congruent" "Dudelsack" "Dudelsack" 6
"9135" "19" 438 1 "semantic" "Schiff" "Zug" 6
"9136" "19" 439 3 "unrelated" "Hahn" "Klingel" 6
"9138" "19" 441 2 "unrelated" "Esel" "Hammer" 6
"9139" "19" 442 4 "congruent" "Trommel" "Trommel" 6
"9140" "19" 443 4 "unrelated" "Auto" "Schaf" 6
"9141" "19" 444 5 "congruent" "Gitarre" "Gitarre" 6
"9142" "19" 445 4 "semantic" "Hund" "Pferd" 6
"9143" "19" 446 4 "unrelated" "Kuh" "Floete" 6
"9145" "19" 448 4 "congruent" "Geige" "Geige" 6
"9146" "19" 449 2 "semantic" "Affe" "Kuh" 6
"9147" "19" 450 1 "semantic" "Schaf" "Esel" 6
"9148" "19" 451 4 "congruent" "Zug" "Zug" 6
"9150" "19" 453 2 "semantic" "Besen" "Staubsauger" 6
"9151" "19" 454 3 "unrelated" "Schere" "Affe" 6
"9152" "19" 455 2 "unrelated" "Elefant" "Bohrer" 6
"9153" "19" 456 4 "congruent" "Saege" "Saege" 6
"9154" "19" 457 4 "semantic" "Glocke" "Klingel" 6
"9156" "19" 459 2 "semantic" "Katze" "Loewe" 6
"9157" "19" 460 3 "unrelated" "Schwein" "Fahrrad" 6
"9159" "19" 462 4 "unrelated" "Klingel" "Schere" 6
"9160" "19" 463 3 "congruent" "Pferd" "Pferd" 6
"9162" "19" 465 1 "semantic" "Ente" "Hahn" 6
"9164" "19" 467 3 "congruent" "Harfe" "Harfe" 6
"9166" "19" 469 5 "unrelated" "Bohrer" "Trompete" 6
"9168" "19" 471 3 "congruent" "Katze" "Katze" 6
"9169" "19" 472 5 "unrelated" "Floete" "Besen" 6
"9170" "19" 473 1 "semantic" "Elefant" "Schwein" 6
"9171" "19" 474 1 "semantic" "Kuh" "Affe" 6
"9173" "19" 476 2 "unrelated" "Staubsauger" "Kuh" 6
"9175" "19" 478 4 "congruent" "Schaf" "Schaf" 6
"9177" "19" 480 3 "semantic" "Klingel" "Glocke" 6
"9178" "19" 481 1 "semantic" "Esel" "Schaf" 6
"9179" "19" 482 4 "semantic" "Schere" "Saege" 6
"9180" "19" 483 2 "unrelated" "Fahrrad" "Loewe" 6
"9181" "19" 484 2 "congruent" "Schiff" "Schiff" 6
"9182" "19" 485 5 "congruent" "Glocke" "Glocke" 6
"9183" "19" 486 4 "unrelated" "Trompete" "Staubsauger" 6
"9184" "19" 487 3 "congruent" "Ente" "Ente" 6
"9185" "19" 488 1 "semantic" "Schwein" "Elefant" 6
"9188" "19" 491 5 "unrelated" "Orgel" "Hund" 6
"9189" "19" 492 4 "congruent" "Affe" "Affe" 6
"9190" "19" 493 3 "unrelated" "Hammer" "Dudelsack" 6
"9191" "19" 494 2 "unrelated" "Loewe" "Glocke" 6
"9192" "19" 495 1 "semantic" "Hahn" "Ente" 6
"9194" "19" 497 4 "congruent" "Hund" "Hund" 6
"9195" "19" 498 5 "congruent" "Besen" "Besen" 6
"9197" "19" 500 3 "semantic" "Auto" "Fahrrad" 6
"9554" "20" 373 3 "congruent" "Elefant" "Elefant" 6
"9555" "20" 374 3 "congruent" "Klingel" "Klingel" 6
"9556" "20" 375 2 "unrelated" "Geige" "Katze" 6
"9557" "20" 376 2 "unrelated" "Zug" "Esel" 6
"9558" "20" 377 3 "semantic" "Bohrer" "Hammer" 6
"9560" "20" 379 2 "congruent" "Hahn" "Hahn" 6
"9561" "20" 380 2 "semantic" "Floete" "Harfe" 6
"9562" "20" 381 2 "semantic" "Loewe" "Katze" 6
"9564" "20" 383 2 "semantic" "Trompete" "Dudelsack" 6
"9565" "20" 384 5 "congruent" "Auto" "Auto" 6
"9567" "20" 386 4 "unrelated" "Pferd" "Trommel" 6
"9568" "20" 387 1 "semantic" "Staubsauger" "Besen" 6
"9569" "20" 388 2 "unrelated" "Saege" "Hahn" 6
"9573" "20" 392 4 "semantic" "Hammer" "Bohrer" 6
"9574" "20" 393 3 "congruent" "Schwein" "Schwein" 6
"9576" "20" 395 3 "semantic" "Fahrrad" "Auto" 6
"9577" "20" 396 3 "congruent" "Kuh" "Kuh" 6
"9578" "20" 397 4 "unrelated" "Dudelsack" "Pferd" 6
"9579" "20" 398 4 "unrelated" "Harfe" "Ente" 6
"9581" "20" 400 2 "unrelated" "Trommel" "Elefant" 6
"9582" "20" 401 2 "congruent" "Esel" "Esel" 6
"9583" "20" 402 5 "unrelated" "Gitarre" "Saege" 6
"9584" "20" 403 3 "congruent" "Schere" "Schere" 6
"9585" "20" 404 4 "semantic" "Orgel" "Geige" 6
"9586" "20" 405 4 "semantic" "Klingel" "Glocke" 6
"9587" "20" 406 4 "semantic" "Elefant" "Schwein" 6
"9588" "20" 407 4 "congruent" "Hund" "Hund" 6
"9589" "20" 408 5 "semantic" "Schere" "Saege" 6
"9590" "20" 409 4 "unrelated" "Loewe" "Glocke" 6
"9591" "20" 410 3 "unrelated" "Orgel" "Hund" 6
"9594" "20" 413 3 "congruent" "Ente" "Ente" 6
"9595" "20" 414 3 "unrelated" "Fahrrad" "Loewe" 6
"9597" "20" 416 1 "semantic" "Schwein" "Elefant" 6
"9599" "20" 418 5 "unrelated" "Trompete" "Staubsauger" 6
"9600" "20" 419 2 "congruent" "Schaf" "Schaf" 6
"9601" "20" 420 2 "congruent" "Glocke" "Glocke" 6
"9603" "20" 422 3 "unrelated" "Bohrer" "Trompete" 6
"9604" "20" 423 2 "congruent" "Schiff" "Schiff" 6
"9605" "20" 424 2 "semantic" "Kuh" "Affe" 6
"9607" "20" 426 4 "unrelated" "Staubsauger" "Kuh" 6
"9609" "20" 428 2 "semantic" "Auto" "Fahrrad" 6
"9610" "20" 429 5 "unrelated" "Floete" "Besen" 6
"9611" "20" 430 1 "semantic" "Esel" "Schaf" 6
"9612" "20" 431 1 "semantic" "Hahn" "Ente" 6
"9613" "20" 432 3 "congruent" "Besen" "Besen" 6
"9614" "20" 433 3 "congruent" "Affe" "Affe" 6
"9615" "20" 434 3 "congruent" "Katze" "Katze" 6
"9616" "20" 435 2 "unrelated" "Hammer" "Dudelsack" 6
"9618" "20" 437 2 "semantic" "Dudelsack" "Trompete" 6
"9619" "20" 438 2 "unrelated" "Schiff" "Harfe" 6
"9621" "20" 440 4 "congruent" "Trompete" "Trompete" 6
"9623" "20" 442 5 "semantic" "Trommel" "Gitarre" 6
"9625" "20" 444 5 "semantic" "Gitarre" "Trommel" 6
"9626" "20" 445 4 "unrelated" "Hund" "Zug" 6
"9628" "20" 447 3 "congruent" "Fahrrad" "Fahrrad" 6
"9629" "20" 448 2 "semantic" "Geige" "Orgel" 6
"9630" "20" 449 4 "unrelated" "Affe" "Gitarre" 6
"9631" "20" 450 3 "unrelated" "Schaf" "Geige" 6
"9632" "20" 451 1 "semantic" "Zug" "Schiff" 6
"9633" "20" 452 2 "congruent" "Loewe" "Loewe" 6
"9634" "20" 453 5 "unrelated" "Besen" "Auto" 6
"9637" "20" 456 4 "semantic" "Saege" "Schere" 6
"9638" "20" 457 2 "unrelated" "Glocke" "Schwein" 6
"9639" "20" 458 4 "congruent" "Hammer" "Hammer" 6
"9640" "20" 459 3 "unrelated" "Katze" "Schiff" 6
"9642" "20" 461 4 "congruent" "Floete" "Floete" 6
"9644" "20" 463 3 "semantic" "Pferd" "Hund" 6
"9645" "20" 464 4 "congruent" "Bohrer" "Bohrer" 6
"9646" "20" 465 2 "unrelated" "Ente" "Orgel" 6
"9647" "20" 466 2 "congruent" "Staubsauger" "Staubsauger" 6
"9648" "20" 467 4 "semantic" "Harfe" "Floete" 6
"9649" "20" 468 1 "congruent" "Orgel" "Orgel" 6
"9651" "20" 470 3 "congruent" "Trommel" "Trommel" 6
"9652" "20" 471 4 "semantic" "Katze" "Loewe" 6
"9654" "20" 473 2 "unrelated" "Elefant" "Bohrer" 6
"9655" "20" 474 4 "unrelated" "Kuh" "Floete" 6
"9656" "20" 475 4 "congruent" "Geige" "Geige" 6
"9658" "20" 477 4 "congruent" "Gitarre" "Gitarre" 6
"9659" "20" 478 1 "semantic" "Schaf" "Esel" 6
"9660" "20" 479 2 "congruent" "Harfe" "Harfe" 6
"9661" "20" 480 3 "unrelated" "Klingel" "Schere" 6
"9662" "20" 481 2 "unrelated" "Esel" "Hammer" 6
"9663" "20" 482 2 "unrelated" "Schere" "Affe" 6
"9665" "20" 484 1 "semantic" "Schiff" "Zug" 6
"9666" "20" 485 4 "semantic" "Glocke" "Klingel" 6
"9668" "20" 487 1 "semantic" "Ente" "Hahn" 6
"9669" "20" 488 2 "unrelated" "Schwein" "Fahrrad" 6
"9670" "20" 489 4 "congruent" "Saege" "Saege" 6
"9671" "20" 490 4 "congruent" "Pferd" "Pferd" 6
"9673" "20" 492 2 "semantic" "Affe" "Kuh" 6
"9676" "20" 495 5 "unrelated" "Hahn" "Klingel" 6
"9677" "20" 496 3 "congruent" "Dudelsack" "Dudelsack" 6
"9678" "20" 497 4 "semantic" "Hund" "Pferd" 6
"9679" "20" 498 2 "semantic" "Besen" "Staubsauger" 6
"9680" "20" 499 2 "congruent" "Zug" "Zug" 6
"9681" "20" 500 3 "unrelated" "Auto" "Schaf" 6
"10038" "21" 373 2 "congruent" "Schiff" "Schiff" 6
"10039" "21" 374 5 "unrelated" "Trompete" "Staubsauger" 6
"10040" "21" 375 3 "semantic" "Auto" "Fahrrad" 6
"10042" "21" 377 3 "semantic" "Schwein" "Elefant" 6
"10043" "21" 378 4 "congruent" "Hund" "Hund" 6
"10044" "21" 379 5 "semantic" "Klingel" "Glocke" 6
"10045" "21" 380 3 "congruent" "Besen" "Besen" 6
"10046" "21" 381 4 "semantic" "Esel" "Schaf" 6
"10047" "21" 382 5 "unrelated" "Loewe" "Glocke" 6
"10049" "21" 384 4 "congruent" "Schaf" "Schaf" 6
"10052" "21" 387 3 "semantic" "Kuh" "Affe" 6
"10053" "21" 388 2 "semantic" "Elefant" "Schwein" 6
"10054" "21" 389 5 "unrelated" "Floete" "Besen" 6
"10055" "21" 390 5 "unrelated" "Staubsauger" "Kuh" 6
"10056" "21" 391 4 "congruent" "Ente" "Ente" 6
"10057" "21" 392 3 "unrelated" "Fahrrad" "Loewe" 6
"10058" "21" 393 5 "semantic" "Schere" "Saege" 6
"10059" "21" 394 4 "unrelated" "Orgel" "Hund" 6
"10060" "21" 395 4 "congruent" "Affe" "Affe" 6
"10061" "21" 396 4 "congruent" "Katze" "Katze" 6
"10062" "21" 397 5 "unrelated" "Hammer" "Dudelsack" 6
"10066" "21" 401 3 "semantic" "Hahn" "Ente" 6
"10068" "21" 403 5 "unrelated" "Bohrer" "Trompete" 6
"10069" "21" 404 4 "congruent" "Glocke" "Glocke" 6
"10070" "21" 405 5 "semantic" "Affe" "Kuh" 6
"10073" "21" 408 4 "congruent" "Harfe" "Harfe" 6
"10074" "21" 409 5 "congruent" "Saege" "Saege" 6
"10075" "21" 410 3 "unrelated" "Elefant" "Bohrer" 6
"10076" "21" 411 4 "semantic" "Katze" "Loewe" 6
"10077" "21" 412 4 "unrelated" "Auto" "Schaf" 6
"10078" "21" 413 5 "unrelated" "Klingel" "Schere" 6
"10079" "21" 414 4 "congruent" "Geige" "Geige" 6
"10080" "21" 415 5 "unrelated" "Schere" "Affe" 6
"10081" "21" 416 5 "unrelated" "Esel" "Hammer" 6
"10082" "21" 417 3 "unrelated" "Schwein" "Fahrrad" 6
"10083" "21" 418 5 "congruent" "Trommel" "Trommel" 6
"10084" "21" 419 4 "congruent" "Zug" "Zug" 6
"10088" "21" 423 5 "unrelated" "Hahn" "Klingel" 6
"10090" "21" 425 4 "semantic" "Hund" "Pferd" 6
"10092" "21" 427 5 "semantic" "Glocke" "Klingel" 6
"10093" "21" 428 5 "semantic" "Besen" "Staubsauger" 6
"10094" "21" 429 4 "congruent" "Pferd" "Pferd" 6
"10095" "21" 430 4 "semantic" "Schiff" "Zug" 6
"10097" "21" 432 3 "semantic" "Schaf" "Esel" 6
"10098" "21" 433 4 "congruent" "Dudelsack" "Dudelsack" 6
"10099" "21" 434 5 "unrelated" "Kuh" "Floete" 6
"10100" "21" 435 3 "semantic" "Ente" "Hahn" 6
"10101" "21" 436 5 "congruent" "Gitarre" "Gitarre" 6
"10102" "21" 437 5 "semantic" "Staubsauger" "Besen" 6
"10103" "21" 438 5 "semantic" "Bohrer" "Hammer" 6
"10104" "21" 439 4 "unrelated" "Zug" "Esel" 6
"10105" "21" 440 5 "semantic" "Hammer" "Bohrer" 6
"10106" "21" 441 3 "congruent" "Elefant" "Elefant" 6
"10108" "21" 443 5 "semantic" "Floete" "Harfe" 6
"10112" "21" 447 5 "unrelated" "Pferd" "Trommel" 6
"10113" "21" 448 5 "unrelated" "Harfe" "Ente" 6
"10114" "21" 449 4 "congruent" "Kuh" "Kuh" 6
"10115" "21" 450 5 "unrelated" "Geige" "Katze" 6
"10116" "21" 451 5 "unrelated" "Dudelsack" "Pferd" 6
"10117" "21" 452 4 "congruent" "Schwein" "Schwein" 6
"10118" "21" 453 5 "semantic" "Orgel" "Geige" 6
"10119" "21" 454 3 "unrelated" "Trommel" "Elefant" 6
"10121" "21" 456 5 "unrelated" "Gitarre" "Saege" 6
"10122" "21" 457 4 "congruent" "Schere" "Schere" 6
"10123" "21" 458 3 "congruent" "Auto" "Auto" 6
"10125" "21" 460 4 "congruent" "Klingel" "Klingel" 6
"10126" "21" 461 5 "semantic" "Trompete" "Dudelsack" 6
"10127" "21" 462 4 "congruent" "Esel" "Esel" 6
"10129" "21" 464 4 "unrelated" "Saege" "Hahn" 6
"10131" "21" 466 2 "semantic" "Fahrrad" "Auto" 6
"10132" "21" 467 3 "congruent" "Hahn" "Hahn" 6
"10133" "21" 468 5 "semantic" "Loewe" "Katze" 6
"10134" "21" 469 5 "semantic" "Gitarre" "Trommel" 6
"10135" "21" 470 5 "semantic" "Harfe" "Floete" 6
"10136" "21" 471 5 "unrelated" "Glocke" "Schwein" 6
"10138" "21" 473 5 "semantic" "Saege" "Schere" 6
"10140" "21" 475 4 "congruent" "Trompete" "Trompete" 6
"10141" "21" 476 4 "congruent" "Fahrrad" "Fahrrad" 6
"10143" "21" 478 4 "congruent" "Loewe" "Loewe" 6
"10144" "21" 479 3 "congruent" "Orgel" "Orgel" 6
"10145" "21" 480 5 "congruent" "Bohrer" "Bohrer" 6
"10146" "21" 481 5 "semantic" "Trommel" "Gitarre" 6
"10147" "21" 482 5 "unrelated" "Besen" "Auto" 6
"10148" "21" 483 5 "unrelated" "Schaf" "Geige" 6
"10150" "21" 485 3 "unrelated" "Schiff" "Harfe" 6
"10151" "21" 486 4 "unrelated" "Hund" "Zug" 6
"10152" "21" 487 5 "unrelated" "Affe" "Gitarre" 6
"10153" "21" 488 3 "semantic" "Zug" "Schiff" 6
"10154" "21" 489 5 "semantic" "Geige" "Orgel" 6
"10155" "21" 490 4 "semantic" "Pferd" "Hund" 6
"10159" "21" 494 5 "semantic" "Dudelsack" "Trompete" 6
"10160" "21" 495 5 "unrelated" "Katze" "Schiff" 6
"10161" "21" 496 5 "unrelated" "Ente" "Orgel" 6
"10162" "21" 497 4 "congruent" "Staubsauger" "Staubsauger" 6
"10163" "21" 498 5 "congruent" "Hammer" "Hammer" 6
"10164" "21" 499 5 "congruent" "Floete" "Floete" 6
"10522" "22" 373 3 "semantic" "Schiff" "Zug" 6
"10524" "22" 375 3 "unrelated" "Auto" "Schaf" 6
"10525" "22" 376 2 "congruent" "Harfe" "Harfe" 6
"10526" "22" 377 2 "unrelated" "Schwein" "Fahrrad" 6
"10527" "22" 378 4 "semantic" "Hund" "Pferd" 6
"10528" "22" 379 5 "unrelated" "Klingel" "Schere" 6
"10529" "22" 380 4 "semantic" "Besen" "Staubsauger" 6
"10530" "22" 381 4 "unrelated" "Esel" "Hammer" 6
"10532" "22" 383 2 "congruent" "Trommel" "Trommel" 6
"10533" "22" 384 3 "semantic" "Schaf" "Esel" 6
"10534" "22" 385 2 "congruent" "Pferd" "Pferd" 6
"10535" "22" 386 2 "congruent" "Geige" "Geige" 6
"10536" "22" 387 5 "unrelated" "Kuh" "Floete" 6
"10537" "22" 388 4 "unrelated" "Elefant" "Bohrer" 6
"10540" "22" 391 2 "semantic" "Ente" "Hahn" 6
"10542" "22" 393 3 "unrelated" "Schere" "Affe" 6
"10544" "22" 395 3 "semantic" "Affe" "Kuh" 6
"10545" "22" 396 4 "semantic" "Katze" "Loewe" 6
"10547" "22" 398 3 "congruent" "Saege" "Saege" 6
"10548" "22" 399 2 "congruent" "Dudelsack" "Dudelsack" 6
"10549" "22" 400 2 "congruent" "Gitarre" "Gitarre" 6
"10550" "22" 401 4 "unrelated" "Hahn" "Klingel" 6
"10551" "22" 402 2 "congruent" "Zug" "Zug" 6
"10553" "22" 404 4 "semantic" "Glocke" "Klingel" 6
"10554" "22" 405 3 "unrelated" "Affe" "Gitarre" 6
"10555" "22" 406 3 "congruent" "Hammer" "Hammer" 6
"10556" "22" 407 2 "congruent" "Fahrrad" "Fahrrad" 6
"10557" "22" 408 4 "semantic" "Harfe" "Floete" 6
"10558" "22" 409 4 "semantic" "Saege" "Schere" 6
"10560" "22" 411 4 "unrelated" "Katze" "Schiff" 6
"10563" "22" 414 2 "semantic" "Geige" "Orgel" 6
"10567" "22" 418 5 "semantic" "Trommel" "Gitarre" 6
"10568" "22" 419 4 "semantic" "Zug" "Schiff" 6
"10569" "22" 420 2 "congruent" "Trompete" "Trompete" 6
"10570" "22" 421 2 "congruent" "Loewe" "Loewe" 6
"10571" "22" 422 2 "congruent" "Bohrer" "Bohrer" 6
"10573" "22" 424 3 "congruent" "Floete" "Floete" 6
"10574" "22" 425 3 "unrelated" "Hund" "Zug" 6
"10575" "22" 426 3 "congruent" "Staubsauger" "Staubsauger" 6
"10576" "22" 427 4 "unrelated" "Glocke" "Schwein" 6
"10577" "22" 428 5 "unrelated" "Besen" "Auto" 6
"10578" "22" 429 3 "semantic" "Pferd" "Hund" 6
"10579" "22" 430 3 "unrelated" "Schiff" "Harfe" 6
"10580" "22" 431 1 "congruent" "Orgel" "Orgel" 6
"10581" "22" 432 4 "unrelated" "Schaf" "Geige" 6
"10582" "22" 433 4 "semantic" "Dudelsack" "Trompete" 6
"10584" "22" 435 2 "unrelated" "Ente" "Orgel" 6
"10585" "22" 436 4 "semantic" "Gitarre" "Trommel" 6
"10586" "22" 437 5 "unrelated" "Staubsauger" "Kuh" 6
"10587" "22" 438 3 "unrelated" "Bohrer" "Trompete" 6
"10589" "22" 440 4 "unrelated" "Hammer" "Dudelsack" 6
"10590" "22" 441 3 "semantic" "Elefant" "Schwein" 6
"10591" "22" 442 3 "congruent" "Hund" "Hund" 6
"10592" "22" 443 5 "unrelated" "Floete" "Besen" 6
"10593" "22" 444 4 "congruent" "Schaf" "Schaf" 6
"10594" "22" 445 3 "congruent" "Ente" "Ente" 6
"10595" "22" 446 2 "congruent" "Schiff" "Schiff" 6
"10598" "22" 449 3 "semantic" "Kuh" "Affe" 6
"10601" "22" 452 2 "semantic" "Schwein" "Elefant" 6
"10602" "22" 453 3 "unrelated" "Orgel" "Hund" 6
"10604" "22" 455 3 "congruent" "Katze" "Katze" 6
"10606" "22" 457 5 "semantic" "Schere" "Saege" 6
"10607" "22" 458 3 "semantic" "Auto" "Fahrrad" 6
"10608" "22" 459 3 "congruent" "Affe" "Affe" 6
"10609" "22" 460 4 "semantic" "Klingel" "Glocke" 6
"10610" "22" 461 5 "unrelated" "Trompete" "Staubsauger" 6
"10611" "22" 462 4 "semantic" "Esel" "Schaf" 6
"10612" "22" 463 3 "congruent" "Glocke" "Glocke" 6
"10614" "22" 465 4 "congruent" "Besen" "Besen" 6
"10615" "22" 466 2 "unrelated" "Fahrrad" "Loewe" 6
"10616" "22" 467 2 "semantic" "Hahn" "Ente" 6
"10617" "22" 468 3 "unrelated" "Loewe" "Glocke" 6
"10618" "22" 469 5 "unrelated" "Gitarre" "Saege" 6
"10619" "22" 470 2 "unrelated" "Harfe" "Ente" 6
"10621" "22" 472 3 "congruent" "Auto" "Auto" 6
"10622" "22" 473 3 "unrelated" "Saege" "Hahn" 6
"10623" "22" 474 3 "congruent" "Schwein" "Schwein" 6
"10624" "22" 475 4 "semantic" "Trompete" "Dudelsack" 6
"10625" "22" 476 2 "semantic" "Fahrrad" "Auto" 6
"10626" "22" 477 2 "congruent" "Kuh" "Kuh" 6
"10627" "22" 478 3 "semantic" "Loewe" "Katze" 6
"10628" "22" 479 3 "semantic" "Orgel" "Geige" 6
"10629" "22" 480 5 "semantic" "Bohrer" "Hammer" 6
"10630" "22" 481 2 "unrelated" "Trommel" "Elefant" 6
"10633" "22" 484 3 "congruent" "Hahn" "Hahn" 6
"10637" "22" 488 4 "unrelated" "Zug" "Esel" 6
"10638" "22" 489 3 "unrelated" "Geige" "Katze" 6
"10639" "22" 490 4 "unrelated" "Pferd" "Trommel" 6
"10640" "22" 491 2 "congruent" "Elefant" "Elefant" 6
"10641" "22" 492 3 "congruent" "Klingel" "Klingel" 6
"10642" "22" 493 3 "congruent" "Esel" "Esel" 6
"10643" "22" 494 4 "unrelated" "Dudelsack" "Pferd" 6
"10646" "22" 497 4 "semantic" "Staubsauger" "Besen" 6
"10647" "22" 498 5 "semantic" "Hammer" "Bohrer" 6
"10648" "22" 499 5 "semantic" "Floete" "Harfe" 6
"10649" "22" 500 3 "congruent" "Schere" "Schere" 6
"11006" "23" 373 4 "unrelated" "Schiff" "Harfe" 6
"11007" "23" 374 5 "congruent" "Trompete" "Trompete" 6
"11009" "23" 376 4 "semantic" "Harfe" "Floete" 6
"11011" "23" 378 3 "unrelated" "Hund" "Zug" 6
"11013" "23" 380 4 "unrelated" "Besen" "Auto" 6
"11015" "23" 382 5 "congruent" "Loewe" "Loewe" 6
"11016" "23" 383 5 "semantic" "Trommel" "Gitarre" 6
"11017" "23" 384 5 "unrelated" "Schaf" "Geige" 6
"11018" "23" 385 4 "semantic" "Pferd" "Hund" 6
"11019" "23" 386 1 "semantic" "Geige" "Orgel" 6
"11022" "23" 389 5 "congruent" "Floete" "Floete" 6
"11023" "23" 390 5 "congruent" "Staubsauger" "Staubsauger" 6
"11024" "23" 391 2 "unrelated" "Ente" "Orgel" 6
"11025" "23" 392 5 "congruent" "Fahrrad" "Fahrrad" 6
"11027" "23" 394 4 "congruent" "Orgel" "Orgel" 6
"11028" "23" 395 3 "unrelated" "Affe" "Gitarre" 6
"11029" "23" 396 5 "unrelated" "Katze" "Schiff" 6
"11030" "23" 397 5 "congruent" "Hammer" "Hammer" 6
"11031" "23" 398 5 "semantic" "Saege" "Schere" 6
"11032" "23" 399 4 "semantic" "Dudelsack" "Trompete" 6
"11033" "23" 400 4 "semantic" "Gitarre" "Trommel" 6
"11035" "23" 402 2 "semantic" "Zug" "Schiff" 6
"11036" "23" 403 5 "congruent" "Bohrer" "Bohrer" 6
"11037" "23" 404 4 "unrelated" "Glocke" "Schwein" 6
"11039" "23" 406 5 "semantic" "Hammer" "Bohrer" 6
"11040" "23" 407 2 "semantic" "Fahrrad" "Auto" 6
"11041" "23" 408 5 "unrelated" "Harfe" "Ente" 6
"11042" "23" 409 5 "unrelated" "Saege" "Hahn" 6
"11043" "23" 410 5 "congruent" "Elefant" "Elefant" 6
"11045" "23" 412 5 "congruent" "Auto" "Auto" 6
"11046" "23" 413 5 "congruent" "Klingel" "Klingel" 6
"11047" "23" 414 5 "unrelated" "Geige" "Katze" 6
"11048" "23" 415 5 "congruent" "Schere" "Schere" 6
"11049" "23" 416 5 "congruent" "Esel" "Esel" 6
"11050" "23" 417 5 "congruent" "Schwein" "Schwein" 6
"11051" "23" 418 3 "unrelated" "Trommel" "Elefant" 6
"11052" "23" 419 4 "unrelated" "Zug" "Esel" 6
"11053" "23" 420 3 "semantic" "Trompete" "Dudelsack" 6
"11054" "23" 421 4 "semantic" "Loewe" "Katze" 6
"11055" "23" 422 5 "semantic" "Bohrer" "Hammer" 6
"11056" "23" 423 5 "congruent" "Hahn" "Hahn" 6
"11057" "23" 424 5 "semantic" "Floete" "Harfe" 6
"11059" "23" 426 3 "semantic" "Staubsauger" "Besen" 6
"11062" "23" 429 4 "unrelated" "Pferd" "Trommel" 6
"11064" "23" 431 4 "semantic" "Orgel" "Geige" 6
"11066" "23" 433 4 "unrelated" "Dudelsack" "Pferd" 6
"11067" "23" 434 5 "congruent" "Kuh" "Kuh" 6
"11069" "23" 436 5 "unrelated" "Gitarre" "Saege" 6
"11072" "23" 439 5 "congruent" "Zug" "Zug" 6
"11074" "23" 441 4 "unrelated" "Elefant" "Bohrer" 6
"11075" "23" 442 3 "semantic" "Hund" "Pferd" 6
"11077" "23" 444 3 "semantic" "Schaf" "Esel" 6
"11078" "23" 445 3 "semantic" "Ente" "Hahn" 6
"11079" "23" 446 3 "semantic" "Schiff" "Zug" 6
"11080" "23" 447 5 "congruent" "Pferd" "Pferd" 6
"11081" "23" 448 5 "congruent" "Harfe" "Harfe" 6
"11082" "23" 449 5 "unrelated" "Kuh" "Floete" 6
"11083" "23" 450 5 "congruent" "Geige" "Geige" 6
"11084" "23" 451 5 "congruent" "Dudelsack" "Dudelsack" 6
"11085" "23" 452 2 "unrelated" "Schwein" "Fahrrad" 6
"11087" "23" 454 5 "congruent" "Trommel" "Trommel" 6
"11088" "23" 455 5 "semantic" "Katze" "Loewe" 6
"11089" "23" 456 5 "congruent" "Gitarre" "Gitarre" 6
