"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_dir" "BPR_corrResp" "BPR_pos" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"131" 1 122 609 ">" "+" "sonaPRP" "g_Hubsch.wav" "Hubsch__.bmp" "rechts__.bmp" ">" 672 0 1 96 9 96 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"132" 1 122 1223 "/" "0" "sonaPRP" "g_Hubsch.wav" "Hubsch__.bmp" "rechts__.bmp" ">" 672 0 1 96 9 96 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"133" 1 123 568 "<" "+" "sonaPRP" "g_Pistol.wav" "Telefo__.bmp" "links___.bmp" "<" 672 0 5 94 9 97 0 0 0 7 16 1 NA NA NA NA NA NA NA NA NA NA
"134" 1 123 1265 "/" "0" "sonaPRP" "g_Pistol.wav" "Telefo__.bmp" "links___.bmp" "<" 672 0 5 94 9 97 0 0 0 7 16 1 NA NA NA NA NA NA NA NA NA NA
"135" 1 124 550 "<" "+" "sonaPRP" "g_Toilet.wav" "Kanone__.bmp" "links___.bmp" "<" 312 500 5 95 9 92 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"136" 1 124 714 "/" "0" "sonaPRP" "g_Toilet.wav" "Kanone__.bmp" "links___.bmp" "<" 312 500 5 95 9 92 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"137" 1 125 523 ">" "+" "sonaPRP" "g_Pfeife.wav" "Pistol__.bmp" "rechts__.bmp" ">" 312 500 3 93 9 94 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"138" 1 125 1091 "/" "0" "sonaPRP" "g_Pfeife.wav" "Pistol__.bmp" "rechts__.bmp" ">" 312 500 3 93 9 94 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"139" 1 126 657 ">" "+" "sonaPRP" "g_Frosch.wav" "Telefo__.bmp" "rechts__.bmp" ">" 672 0 4 90 9 97 0 0 0 1 6 1 NA NA NA NA NA NA NA NA NA NA
"140" 1 126 1235 "/" "0" "sonaPRP" "g_Frosch.wav" "Telefo__.bmp" "rechts__.bmp" ">" 672 0 4 90 9 97 0 0 0 1 6 1 NA NA NA NA NA NA NA NA NA NA
"141" 1 129 567 ">" "+" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "rechts__.bmp" ">" 312 0 5 91 9 94 0 0 0 0 1 7 0 0 0 0 450 452 454 456 458 1
"142" 1 129 1234 "/" "0" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "rechts__.bmp" ">" 312 0 5 91 9 94 0 0 0 0 1 7 0 0 0 0 450 452 454 456 458 1
"143" 1 130 680 "<" "+" "sonaPRP" "g_Hubsch.wav" "Toilet__.bmp" "links___.bmp" "<" 672 500 6 96 9 95 0 0 0 0 2 8 0 0 0 0 451 453 455 457 459 1
"144" 1 130 1109 "/" "0" "sonaPRP" "g_Hubsch.wav" "Toilet__.bmp" "links___.bmp" "<" 672 500 6 96 9 95 0 0 0 0 2 8 0 0 0 0 451 453 455 457 459 1
"145" 1 131 425 ">" "+" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 312 500 2 11 2 22 11 1 1 1 5 7 1 3 4 2 51 11 216 22 386 1
"146" 1 131 1166 "/" "0" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "rechts__.bmp" ">" 312 500 2 11 2 22 11 1 1 1 5 7 1 3 4 2 51 11 216 22 386 1
"147" 1 132 653 "<" "+" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 2 14 1 7 6 1 1 1 1 8 1 3 4 2 7 14 222 303 397 1
"148" 1 132 1211 "/" "0" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "links___.bmp" "<" 672 0 2 14 1 7 6 1 1 1 1 8 1 3 4 2 7 14 222 303 397 1
"149" 1 133 526 ">" "+" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 0 2 6 1 28 2 1 1 1 1 5 1 3 4 2 41 6 206 28 368 1
"150" 1 133 1073 "/" "0" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "rechts__.bmp" ">" 312 0 2 6 1 28 2 1 1 1 1 5 1 3 4 2 41 6 206 28 368 1
"151" 1 134 706 ">" "+" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 0 4 16 1 3 8 1 1 1 5 8 1 3 4 2 36 3 198 16 359 1
"152" 1 134 1195 "/" "1" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 0 4 16 1 3 8 1 1 1 5 8 1 3 4 2 36 3 198 16 359 1
"153" 1 135 648 ">" "+" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 312 500 4 21 2 27 9 1 1 1 1 10 1 3 4 2 95 21 251 332 27 1
"154" 1 135 956 "/" "0" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 312 500 4 21 2 27 9 1 1 1 1 10 1 3 4 2 95 21 251 332 27 1
"155" 1 136 678 "<" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "links___.bmp" "<" 672 0 3 22 1 17 11 1 1 1 5 11 1 3 4 2 17 151 229 22 408 1
"156" 1 136 1175 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "links___.bmp" "<" 672 0 3 22 1 17 11 1 1 1 5 11 1 3 4 2 17 151 229 22 408 1
"157" 1 137 626 ">" "+" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "rechts__.bmp" ">" 672 0 2 26 1 24 14 1 1 1 4 13 1 3 4 2 90 174 247 24 26 1
"158" 1 137 1200 "/" "0" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "rechts__.bmp" ">" 672 0 2 26 1 24 14 1 1 1 4 13 1 3 4 2 90 174 247 24 26 1
"159" 1 138 572 "<" "+" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 312 500 3 10 2 3 8 1 1 1 5 6 1 3 4 2 35 3 10 271 358 1
"160" 1 138 1500 "/" "0" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "links___.bmp" "<" 312 500 3 10 2 3 8 1 1 1 5 6 1 3 4 2 35 3 10 271 358 1
"161" 1 139 722 "<" "+" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 3 27 2 16 16 1 1 1 2 13 1 3 4 2 63 148 226 16 27 1
"162" 1 139 1302 "/" "0" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "links___.bmp" "<" 672 500 3 27 2 16 16 1 1 1 2 13 1 3 4 2 63 148 226 16 27 1
"163" 1 140 648 "<" "+" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "links___.bmp" "<" 312 500 3 30 2 6 4 1 1 1 5 14 1 3 4 2 42 6 207 280 30 1
"164" 1 140 880 "/" "0" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "links___.bmp" "<" 312 500 3 30 2 6 4 1 1 1 5 14 1 3 4 2 42 6 207 280 30 1
"165" 1 141 730 ">" "+" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 1 13 1 13 5 1 1 1 6 7 1 3 4 2 13 140 219 298 392 1
"166" 1 141 1310 "/" "0" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 1 13 1 13 5 1 1 1 6 7 1 3 4 2 13 140 219 298 392 1
"167" 1 142 552 "<" "+" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 2 5 2 31 15 1 1 1 5 4 1 3 4 2 38 5 203 276 31 1
"168" 1 142 1020 "/" "0" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 2 5 2 31 15 1 1 1 5 4 1 3 4 2 38 5 203 276 31 1
"169" 1 143 653 "<" "+" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "links___.bmp" "<" 312 500 1 28 2 28 2 1 1 1 1 13 1 3 4 2 96 179 252 28 439 1
"170" 1 143 825 "/" "0" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "links___.bmp" "<" 312 500 1 28 2 28 2 1 1 1 1 13 1 3 4 2 96 179 252 28 439 1
"171" 1 144 830 "<" "+" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 672 500 4 8 2 11 13 1 1 1 1 5 1 3 4 2 8 11 218 294 388 1
"172" 1 144 1038 "/" "0" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "links___.bmp" "<" 672 500 4 8 2 11 13 1 1 1 1 5 1 3 4 2 8 11 218 294 388 1
"173" 1 145 553 ">" "+" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 4 12 1 6 4 1 1 1 5 7 1 3 4 2 43 6 12 281 369 1
"174" 1 145 1762 "/" "0" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "rechts__.bmp" ">" 312 0 4 12 1 6 4 1 1 1 5 7 1 3 4 2 43 6 12 281 369 1
"175" 1 146 718 "<" "+" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 672 0 1 18 1 18 9 1 1 1 1 9 1 3 4 2 65 152 18 311 410 1
"176" 1 146 1176 "/" "0" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "links___.bmp" "<" 672 0 1 18 1 18 9 1 1 1 1 9 1 3 4 2 65 152 18 311 410 1
"177" 1 147 806 "<" "+" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 1 1 1 4 12 1 3 4 2 83 165 240 24 433 1
"178" 1 147 1106 "/" "0" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "links___.bmp" "<" 672 500 1 24 2 24 14 1 1 1 4 12 1 3 4 2 83 165 240 24 433 1
"179" 1 148 543 "<" "+" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "links___.bmp" "<" 312 500 3 17 2 32 12 1 1 1 1 8 1 3 4 2 17 32 262 347 447 1
"180" 1 148 796 "/" "0" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "links___.bmp" "<" 312 500 3 17 2 32 12 1 1 1 1 8 1 3 4 2 17 32 262 347 447 1
"181" 1 149 616 ">" "+" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 312 500 2 4 2 15 7 1 1 1 4 3 1 3 4 2 4 121 15 273 361 1
"182" 1 149 1527 "/" "0" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 312 500 2 4 2 15 7 1 1 1 4 3 1 3 4 2 4 121 15 273 361 1
"183" 1 150 640 "<" "+" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 3 9 1 21 3 1 1 1 2 6 1 3 4 2 76 21 9 320 424 1
"184" 1 150 1225 "/" "0" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "links___.bmp" "<" 312 0 3 9 1 21 3 1 1 1 2 6 1 3 4 2 76 21 9 320 424 1
"185" 1 151 652 ">" "+" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 500 4 29 2 2 1 1 1 1 3 13 1 3 4 2 2 119 29 268 355 1
"186" 1 151 993 "/" "0" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 500 4 29 2 2 1 1 1 1 3 13 1 3 4 2 2 119 29 268 355 1
"187" 1 152 520 "<" "+" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "links___.bmp" "<" 312 500 1 7 2 7 6 1 1 1 1 5 1 3 4 2 7 123 208 282 370 1
"188" 1 152 802 "/" "0" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "links___.bmp" "<" 312 500 1 7 2 7 6 1 1 1 1 5 1 3 4 2 7 123 208 282 370 1
"189" 1 153 709 ">" "+" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "rechts__.bmp" ">" 672 0 4 32 1 16 16 1 1 1 2 15 1 3 4 2 64 32 227 16 405 1
"190" 1 153 1535 "/" "0" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "rechts__.bmp" ">" 672 0 4 32 1 16 16 1 1 1 2 15 1 3 4 2 64 32 227 16 405 1
"191" 1 154 664 ">" "+" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 0 1 25 1 25 13 1 1 1 1 13 1 3 4 2 87 169 243 25 435 1
"192" 1 154 990 "/" "0" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 0 1 25 1 25 13 1 1 1 1 13 1 3 4 2 87 169 243 25 435 1
"193" 1 155 727 ">" "+" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 3 31 1 29 15 1 1 1 5 14 1 3 4 2 101 183 29 335 31 1
"194" 1 155 2055 "/" "0" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 3 31 1 29 15 1 1 1 5 14 1 3 4 2 101 183 29 335 31 1
"195" 1 156 850 "<" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "links___.bmp" "<" 672 500 1 1 2 1 10 1 1 1 1 1 1 3 4 2 1 113 191 263 349 1
"196" 1 156 1032 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "links___.bmp" "<" 672 500 1 1 2 1 10 1 1 1 1 1 1 3 4 2 1 113 191 263 349 1
"197" 1 157 659 ">" "+" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 0 1 3 1 3 1 1 1 1 3 3 1 3 4 2 33 3 197 269 356 1
"198" 1 157 1353 "/" "0" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "rechts__.bmp" ">" 672 0 1 3 1 3 1 1 1 1 3 3 1 3 4 2 33 3 197 269 356 1
"199" 1 158 853 ">" "+" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 4 23 1 32 12 1 1 1 1 6 1 3 4 2 112 32 23 348 448 1
"200" 1 158 1432 "/" "0" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "rechts__.bmp" ">" 312 0 4 23 1 32 12 1 1 1 1 6 1 3 4 2 112 32 23 348 448 1
"201" 1 159 641 ">" "+" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "rechts__.bmp" ">" 672 500 4 19 2 28 5 1 1 1 6 9 1 3 4 2 98 181 19 28 442 1
"202" 1 159 1054 "/" "0" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "rechts__.bmp" ">" 672 500 4 19 2 28 5 1 1 1 6 9 1 3 4 2 98 181 19 28 442 1
"203" 1 160 505 "<" "+" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 2 2 2 9 3 1 1 1 2 2 1 3 4 2 2 118 9 266 353 1
"204" 1 160 1077 "/" "1" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "links___.bmp" "<" 312 500 2 2 2 9 3 1 1 1 2 2 1 3 4 2 2 118 9 266 353 1
"205" 1 161 744 "<" "+" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 312 0 2 20 1 1 10 1 1 1 1 9 1 3 4 2 1 158 232 20 419 1
"206" 1 161 1343 "/" "0" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "links___.bmp" "<" 312 0 2 20 1 1 10 1 1 1 1 9 1 3 4 2 1 158 232 20 419 1
"207" 1 162 686 ">" "+" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 312 0 3 15 1 5 7 1 1 1 4 8 1 3 4 2 39 5 15 277 365 1
"208" 1 162 1302 "/" "0" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 312 0 3 15 1 5 7 1 1 1 4 8 1 3 4 2 39 5 15 277 365 1
"209" 1 163 963 ">" "+" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "rechts__.bmp" ">" 672 0 2 13 1 19 5 1 1 2 6 7 2 1 3 4 13 141 19 299 393 1
"210" 1 163 1950 "/" "0" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "rechts__.bmp" ">" 672 0 2 13 1 19 5 1 1 2 6 7 2 1 3 4 13 141 19 299 393 1
"211" 1 164 709 ">" "+" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "rechts__.bmp" ">" 312 500 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 1
"212" 1 164 1343 "/" "0" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "rechts__.bmp" ">" 312 500 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 1
"213" 1 165 675 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 1
"214" 1 165 1288 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "links___.bmp" "<" 672 0 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 1
"215" 1 166 756 ">" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "rechts__.bmp" ">" 312 0 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 1
"216" 1 166 1307 "/" "0" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "rechts__.bmp" ">" 312 0 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 1
"217" 1 167 719 ">" "+" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 500 4 27 2 8 16 1 1 2 2 13 2 1 3 4 8 128 214 287 27 1
"218" 1 167 1353 "/" "0" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 500 4 27 2 8 16 1 1 2 2 13 2 1 3 4 8 128 214 287 27 1
"219" 1 168 653 "<" "+" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 3 20 1 10 10 1 1 2 1 9 2 1 3 4 49 134 10 20 383 1
"220" 1 168 1200 "/" "0" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "links___.bmp" "<" 672 0 3 20 1 10 10 1 1 2 1 9 2 1 3 4 49 134 10 20 383 1
"221" 1 169 757 "<" "+" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "links___.bmp" "<" 312 500 1 21 2 21 9 1 1 2 1 10 2 1 3 4 74 21 234 318 422 1
"222" 1 169 886 "/" "0" "sonaPRP" "g_Loewe_.wav" "Loewe___.bmp" "links___.bmp" "<" 312 500 1 21 2 21 9 1 1 2 1 10 2 1 3 4 74 21 234 318 422 1
"223" 1 170 638 "<" "+" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 3 4 2 31 7 1 1 2 4 3 2 1 3 4 4 189 259 343 31 1
"224" 1 170 1298 "/" "0" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "links___.bmp" "<" 672 500 3 4 2 31 7 1 1 2 4 3 2 1 3 4 4 189 259 343 31 1
"225" 1 171 606 ">" "+" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 1 29 2 29 1 1 1 2 3 13 2 1 3 4 99 182 29 333 443 1
"226" 1 171 815 "/" "0" "sonaPRP" "g_Staubs.wav" "Staubs__.bmp" "rechts__.bmp" ">" 312 500 1 29 2 29 1 1 1 2 3 13 2 1 3 4 99 182 29 333 443 1
"227" 1 172 728 "<" "+" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "links___.bmp" "<" 312 0 1 12 1 12 4 1 1 2 5 7 2 1 3 4 53 136 12 295 389 1
"228" 1 172 1241 "/" "0" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "links___.bmp" "<" 312 0 1 12 1 12 4 1 1 2 5 7 2 1 3 4 53 136 12 295 389 1
"229" 1 173 669 "<" "+" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "links___.bmp" "<" 312 0 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 1
"230" 1 173 1361 "/" "0" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "links___.bmp" "<" 312 0 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 1
"231" 1 174 663 ">" "+" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 2 3 1 29 1 1 1 2 3 3 2 1 3 4 34 3 29 270 357 1
"232" 1 174 1740 "/" "0" "sonaPRP" "g_Besen_.wav" "Staubs__.bmp" "rechts__.bmp" ">" 672 0 2 3 1 29 1 1 1 2 3 3 2 1 3 4 34 3 29 270 357 1
"233" 1 175 648 ">" "+" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "rechts__.bmp" ">" 312 500 4 30 2 24 4 1 1 2 5 14 2 1 3 4 86 168 242 24 30 1
"234" 1 175 914 "/" "0" "sonaPRP" "g_Tromme.wav" "Saege___.bmp" "rechts__.bmp" ">" 312 500 4 30 2 24 4 1 1 2 5 14 2 1 3 4 86 168 242 24 30 1
"235" 1 176 718 "<" "+" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "links___.bmp" "<" 312 500 3 2 2 25 3 1 1 2 2 2 2 1 3 4 2 171 245 25 437 1
"236" 1 176 1114 "/" "0" "sonaPRP" "g_Auto__.wav" "Schaf___.bmp" "links___.bmp" "<" 312 500 3 2 2 25 3 1 1 2 2 2 2 1 3 4 2 171 245 25 437 1
"237" 1 177 629 ">" "+" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "rechts__.bmp" ">" 672 0 4 22 1 18 11 1 1 2 5 11 2 1 3 4 68 153 18 22 413 1
"238" 1 177 1199 "/" "0" "sonaPRP" "g_Orgel_.wav" "Katze___.bmp" "rechts__.bmp" ">" 672 0 4 22 1 18 11 1 1 2 5 11 2 1 3 4 68 153 18 22 413 1
"239" 1 178 788 ">" "+" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 4 15 1 31 7 1 1 2 4 8 2 1 3 4 109 190 15 344 31 1
"240" 1 178 1292 "/" "0" "sonaPRP" "g_Hammer.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 4 15 1 31 7 1 1 2 4 8 2 1 3 4 109 190 15 344 31 1
"241" 1 179 662 "<" "+" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "links___.bmp" "<" 672 500 2 1 2 20 10 1 1 2 1 1 2 1 3 4 1 114 192 20 350 1
"242" 1 179 841 "/" "0" "sonaPRP" "g_Affe__.wav" "Kuh_____.bmp" "links___.bmp" "<" 672 500 2 1 2 20 10 1 1 2 1 1 2 1 3 4 1 114 192 20 350 1
"243" 1 180 688 "<" "+" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "links___.bmp" "<" 672 500 1 8 2 8 13 1 1 2 1 5 2 1 3 4 8 126 211 285 374 1
"244" 1 180 909 "/" "0" "sonaPRP" "g_Esel__.wav" "Esel____.bmp" "links___.bmp" "<" 672 500 1 8 2 8 13 1 1 2 1 5 2 1 3 4 8 126 211 285 374 1
"245" 1 181 580 "<" "+" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "links___.bmp" "<" 312 500 1 19 2 19 5 1 1 2 6 9 2 1 3 4 69 154 19 314 414 1
"246" 1 181 834 "/" "0" "sonaPRP" "g_Klinge.wav" "Klinge__.bmp" "links___.bmp" "<" 312 500 1 19 2 19 5 1 1 2 6 9 2 1 3 4 69 154 19 314 414 1
"247" 1 182 569 ">" "+" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "rechts__.bmp" ">" 312 0 4 31 1 23 15 1 1 2 5 14 2 1 3 4 82 164 23 325 31 1
"248" 1 182 1288 "/" "0" "sonaPRP" "g_Trompe.wav" "Pferd___.bmp" "rechts__.bmp" ">" 312 0 4 31 1 23 15 1 1 2 5 14 2 1 3 4 82 164 23 325 31 1
"249" 1 183 760 ">" "+" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 0 2 25 1 8 13 1 1 2 1 13 2 1 3 4 8 170 244 25 436 1
"250" 1 183 1631 "/" "0" "sonaPRP" "g_Schaf_.wav" "Esel____.bmp" "rechts__.bmp" ">" 672 0 2 25 1 8 13 1 1 2 1 13 2 1 3 4 8 170 244 25 436 1
"251" 1 184 767 ">" "+" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 672 0 3 6 1 4 2 1 1 2 1 5 2 1 3 4 4 6 200 274 362 1
"252" 1 184 1382 "/" "0" "sonaPRP" "g_Elefan.wav" "Bohrer__.bmp" "rechts__.bmp" ">" 672 0 3 6 1 4 2 1 1 2 1 5 2 1 3 4 4 6 200 274 362 1
"253" 1 185 556 "<" "+" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "links___.bmp" "<" 312 500 4 10 2 7 8 1 1 2 5 6 2 1 3 4 7 125 10 284 373 1
"254" 1 185 1035 "/" "0" "sonaPRP" "g_Floete.wav" "Ente____.bmp" "links___.bmp" "<" 312 500 4 10 2 7 8 1 1 2 5 6 2 1 3 4 7 125 10 284 373 1
"255" 1 186 605 ">" "+" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 0 2 18 1 21 9 1 1 2 1 9 2 1 3 4 66 21 18 312 411 1
"256" 1 186 1212 "/" "0" "sonaPRP" "g_Katze_.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 0 2 18 1 21 9 1 1 2 1 9 2 1 3 4 66 21 18 312 411 1
"257" 1 187 746 "<" "+" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "links___.bmp" "<" 672 0 3 26 1 1 14 1 1 2 4 13 2 1 3 4 1 115 193 264 26 1
"258" 1 187 1246 "/" "0" "sonaPRP" "g_Schere.wav" "Affe____.bmp" "links___.bmp" "<" 672 0 3 26 1 1 14 1 1 2 4 13 2 1 3 4 1 115 193 264 26 1
"259" 1 188 816 ">" "+" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "rechts__.bmp" ">" 672 500 4 17 2 30 12 1 1 2 1 8 2 1 3 4 17 187 256 340 30 1
"260" 1 188 957 "/" "0" "sonaPRP" "g_Hund__.wav" "Tromme__.bmp" "rechts__.bmp" ">" 672 500 4 17 2 30 12 1 1 2 1 8 2 1 3 4 17 187 256 340 30 1
"261" 1 189 482 "<" "+" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "links___.bmp" "<" 312 500 2 28 2 6 2 1 1 2 1 13 2 1 3 4 97 6 253 28 440 1
"262" 1 189 985 "/" "0" "sonaPRP" "g_Schwei.wav" "Elefan__.bmp" "links___.bmp" "<" 312 500 2 28 2 6 2 1 1 2 1 13 2 1 3 4 97 6 253 28 440 1
"263" 1 190 689 "<" "+" "sonaPRP" "g_Dudels.wav" "Pferd___.bmp" "links___.bmp" "<" 312 500 3 5 2 23 15 1 1 2 5 4 2 1 3 4 81 5 23 324 432 1
