"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"229" "Auto" "semantic" "500" "22" 384 625 "correct" 770 "correct" "Fahrrad" "4" 0 0 0 625 770 0 2
"230" "Auto" "semantic" "500" "3" 257 706 "correct" 1026 "correct" "Fahrrad" "2" 0 0 0 706 1026 0 2
"231" "Auto" "semantic" "500" "10" 216 441 "correct" 780 "correct" "Fahrrad" "2" 0 0 0 441 780 0 2
"232" "Auto" "semantic" "500" "1" 160 505 "correct" NA "none/false" "Fahrrad" "1" 0 1 1 505 1077 0 2
"233" "Auto" "semantic" "500" "2" 224 1373 "correct" 1149 "correct" "Fahrrad" "2" 0 0 0 1373 1149 0 2
"234" "Auto" "semantic" "500" "19" 254 828 "correct" 858 "correct" "Fahrrad" "2" 0 0 0 828 858 0 2
"235" "Auto" "semantic" "500" "4" 176 613 "correct" 742 "correct" "Fahrrad" "1" 0 0 0 613 742 0 2
"236" "Auto" "semantic" "500" "23" 304 480 "correct" 831 "correct" "Fahrrad" "3" 0 0 0 480 831 0 2
"237" "Auto" "semantic" "500" "9" 152 580 "correct" 1039 "correct" "Fahrrad" "1" 0 0 0 580 1039 0 2
"238" "Auto" "semantic" "500" "17" 139 554 "correct" NA "none/false" "Fahrrad" "1" 0 1 1 554 3000 0 2
"239" "Auto" "semantic" "500" "20" 193 621 "correct" NA "smack" "Fahrrad" "1" 0 1 1 621 811 0 2
"240" "Auto" "semantic" "500" "24" 269 512 "correct" 669 "correct" "Fahrrad" "3" 0 0 0 512 669 0 2
"241" "Auto" "unrelated" "0" "8" 262 557 "correct" 933 "correct" "Schaf" "2" 0 0 0 557 933 0 2
"242" "Auto" "unrelated" "0" "21" 184 668 "correct" NA "none/false" "Schaf" "1" 0 1 1 668 3000 0 2
"243" "Auto" "unrelated" "0" "10" 360 584 "correct" 1196 "correct" "Schaf" "4" 0 0 0 584 1196 0 2
"244" "Auto" "unrelated" "0" "2" 364 551 "correct" 789 "correct" "Schaf" "4" 0 0 0 551 789 0 2
"245" "Auto" "unrelated" "0" "4" 325 468 "correct" 862 "correct" "Schaf" "3" 0 0 0 468 862 0 2
"246" "Auto" "unrelated" "0" "3" 382 624 "correct" 1035 "correct" "Schaf" "4" 0 0 0 624 1035 0 2
"247" "Auto" "unrelated" "0" "18" 342 560 "correct" 919 "correct" "Schaf" "4" 0 0 0 560 919 0 2
"248" "Auto" "unrelated" "0" "22" 158 815 "correct" 1242 "correct" "Schaf" "1" 0 0 0 815 1242 0 2
"249" "Auto" "unrelated" "0" "12" 310 586 "correct" 1381 "correct" "Schaf" "3" 0 0 0 586 1381 0 2
"250" "Auto" "unrelated" "0" "20" 324 552 "correct" 930 "correct" "Schaf" "3" 0 0 0 552 930 0 2
"251" "Auto" "unrelated" "0" "1" 287 686 "correct" NA "technical" "Schaf" "3" 0 1 0 686 760 0 2
"252" "Auto" "unrelated" "0" "5" 177 508 "correct" 818 "correct" "Schaf" "1" 0 0 0 508 818 0 2
"253" "Auto" "unrelated" "0" "19" 392 NA "none/false" 994 "correct" "Schaf" "4" 1 0 0 420 994 0 2
"254" "Auto" "unrelated" "0" "7" 205 565 "correct" NA "technical" "Schaf" "2" 0 1 0 565 570 0 2
"255" "Auto" "unrelated" "0" "11" 382 648 "correct" 939 "correct" "Schaf" "4" 0 0 0 648 939 0 2
"256" "Auto" "unrelated" "0" "23" 217 389 "correct" 855 "correct" "Schaf" "2" 0 0 0 389 855 0 2
"257" "Auto" "unrelated" "0" "24" 239 466 "correct" 730 "correct" "Schaf" "2" 0 0 0 466 730 0 2
"258" "Auto" "unrelated" "0" "15" 210 563 "correct" NA "none/false" "Schaf" "2" 0 1 1 563 934 0 2
"259" "Auto" "unrelated" "0" "17" 268 492 "correct" 733 "correct" "Schaf" "3" 0 0 0 492 733 0 2
"260" "Auto" "unrelated" "0" "9" 277 518 "correct" 1349 "correct" "Schaf" "3" 0 0 0 518 1349 0 2
"261" "Auto" "unrelated" "0" "14" 141 645 "correct" 1211 "correct" "Schaf" "1" 0 0 0 645 1211 0 2
"262" "Auto" "unrelated" "0" "16" 253 544 "correct" 1200 "correct" "Schaf" "2" 0 0 0 544 1200 0 2
"263" "Auto" "unrelated" "0" "13" 175 608 "correct" 1672 "correct" "Schaf" "1" 0 0 0 608 1672 0 2
"264" "Auto" "unrelated" "0" "6" 155 647 "correct" 968 "correct" "Schaf" "1" 0 0 0 647 968 0 2
"265" "Auto" "unrelated" "500" "16" 312 670 "correct" 819 "correct" "Schaf" "3" 0 0 0 670 819 0 2
"266" "Auto" "unrelated" "500" "11" 216 578 "correct" 956 "correct" "Schaf" "2" 0 0 0 578 956 0 2
"267" "Auto" "unrelated" "500" "21" 269 564 "correct" 1159 "correct" "Schaf" "3" 0 0 0 564 1159 0 2
"268" "Auto" "unrelated" "500" "23" 384 571 "correct" 916 "correct" "Schaf" "4" 0 0 0 571 916 0 2
"269" "Auto" "unrelated" "500" "18" 139 605 "correct" 1081 "correct" "Schaf" "1" 0 0 0 605 1081 0 2
"270" "Auto" "unrelated" "500" "7" 396 509 "correct" 856 "correct" "Schaf" "4" 0 0 0 509 856 0 2
"271" "Auto" "unrelated" "500" "5" 287 573 "correct" 721 "correct" "Schaf" "3" 0 0 0 573 721 0 2
"272" "Auto" "unrelated" "500" "19" 222 578 "correct" 780 "correct" "Schaf" "2" 0 0 0 578 780 0 2
"273" "Auto" "unrelated" "500" "1" 176 718 "correct" 1114 "correct" "Schaf" "1" 0 0 0 718 1114 0 2
"274" "Auto" "unrelated" "500" "12" 238 1070 "correct" 1182 "correct" "Schaf" "2" 0 0 0 1070 1182 0 2
"275" "Auto" "unrelated" "500" "6" 355 597 "correct" 738 "correct" "Schaf" "4" 0 0 0 597 738 0 2
"276" "Auto" "unrelated" "500" "20" 254 486 "correct" 703 "correct" "Schaf" "2" 0 0 0 486 703 0 2
"277" "Auto" "unrelated" "500" "9" 180 1327 "correct" NA "correct" "Schaf" "1" 0 0 0 1327 2044 1 2
"278" "Auto" "unrelated" "500" "17" 193 461 "correct" 1162 "correct" "Schaf" "1" 0 0 0 461 1162 0 2
"279" "Auto" "unrelated" "500" "8" 329 568 "correct" 718 "correct" "Schaf" "3" 0 0 0 568 718 0 2
"280" "Auto" "unrelated" "500" "10" 152 575 "correct" 1192 "correct" "Schaf" "1" 0 0 0 575 1192 0 2
"281" "Auto" "unrelated" "500" "3" 224 1138 "correct" 1742 "correct" "Schaf" "2" 0 0 0 1138 1742 0 2
"282" "Auto" "unrelated" "500" "22" 346 973 "correct" NA "technical" "Schaf" "4" 0 1 0 973 722 0 2
"283" "Auto" "unrelated" "500" "4" 257 461 "correct" 741 "correct" "Schaf" "2" 0 0 0 461 741 0 2
"284" "Auto" "unrelated" "500" "13" 277 722 "correct" 887 "correct" "Schaf" "3" 0 0 0 722 887 0 2
"285" "Auto" "unrelated" "500" "15" 371 641 "correct" 722 "correct" "Schaf" "4" 0 0 0 641 722 0 2
"286" "Auto" "unrelated" "500" "2" 160 1431 "correct" 1233 "correct" "Schaf" "1" 0 0 0 1431 1233 0 2
"287" "Auto" "unrelated" "500" "14" 354 509 "correct" 799 "correct" "Schaf" "4" 0 0 0 509 799 0 2
"288" "Auto" "unrelated" "500" "24" 304 377 "correct" 606 "correct" "Schaf" "3" 0 0 0 377 606 0 2
"289" "Besen" "congruent" "0" "23" 315 591 "correct" 1194 "correct" "Besen" "3" 0 0 0 591 1194 0 2
"290" "Besen" "congruent" "0" "1" 157 659 "correct" 1353 "correct" "Besen" "1" 0 0 0 659 1353 0 2
"291" "Besen" "congruent" "0" "17" 158 542 "correct" 1178 "correct" "Besen" "1" 0 0 0 542 1178 0 2
"292" "Besen" "congruent" "0" "18" 212 567 "correct" 1026 "correct" "Besen" "2" 0 0 0 567 1026 0 2
"293" "Besen" "congruent" "0" "16" 298 689 "correct" 1137 "correct" "Besen" "3" 0 0 0 689 1137 0 2
"294" "Besen" "congruent" "0" "19" 234 502 "correct" 1159 "correct" "Besen" "2" 0 0 0 502 1159 0 2
"295" "Besen" "congruent" "0" "9" 154 NA "none/false" 978 "correct" "Besen" "1" 1 0 0 458 978 0 2
"296" "Besen" "congruent" "0" "12" 164 590 "correct" 1018 "correct" "Besen" "1" 0 0 0 590 1018 0 2
"297" "Besen" "congruent" "0" "24" 275 516 "correct" 841 "correct" "Besen" "3" 0 0 0 516 841 0 2
"298" "Besen" "congruent" "0" "22" 374 921 "correct" 1106 "correct" "Besen" "4" 0 0 0 921 1106 0 2
"299" "Besen" "congruent" "0" "11" 235 547 "correct" 1022 "correct" "Besen" "2" 0 0 0 547 1022 0 2
"300" "Besen" "congruent" "0" "21" 360 563 "correct" 1111 "correct" "Besen" "4" 0 0 0 563 1111 0 2
"301" "Besen" "congruent" "0" "2" 226 699 "correct" 1048 "correct" "Besen" "2" 0 0 0 699 1048 0 2
"302" "Besen" "congruent" "0" "14" 380 618 "correct" 970 "correct" "Besen" "4" 0 0 0 618 970 0 2
"303" "Besen" "congruent" "0" "4" 174 548 "correct" 962 "correct" "Besen" "1" 0 0 0 548 962 0 2
"304" "Besen" "congruent" "0" "20" 180 696 "correct" 1228 "correct" "Besen" "1" 0 0 0 696 1228 0 2
"305" "Besen" "congruent" "0" "5" 352 548 "correct" 845 "correct" "Besen" "4" 0 0 0 548 845 0 2
"306" "Besen" "congruent" "0" "7" 310 503 "correct" 1028 "correct" "Besen" "3" 0 0 0 503 1028 0 2
"307" "Besen" "congruent" "0" "8" 291 579 "correct" 1127 "correct" "Besen" "3" 0 0 0 579 1127 0 2
"308" "Besen" "congruent" "0" "3" 243 677 "correct" 1355 "correct" "Besen" "2" 0 0 0 677 1355 0 2
"309" "Besen" "congruent" "0" "13" 350 1097 "correct" 1325 "correct" "Besen" "4" 0 0 0 1097 1325 0 2
"310" "Besen" "congruent" "0" "6" 384 625 "correct" 1181 "correct" "Besen" "4" 0 0 0 625 1181 0 2
"311" "Besen" "congruent" "0" "10" 205 513 "correct" 1159 "correct" "Besen" "2" 0 0 0 513 1159 0 2
"312" "Besen" "congruent" "0" "15" 317 640 "correct" 881 "correct" "Besen" "3" 0 0 0 640 881 0 2
"313" "Besen" "congruent" "500" "10" 388 448 "correct" 780 "correct" "Besen" "4" 0 0 0 448 780 0 2
"314" "Besen" "congruent" "500" "22" 220 655 "correct" 1066 "correct" "Besen" "2" 0 0 0 655 1066 0 2
"315" "Besen" "congruent" "500" "12" 270 899 "correct" 1055 "correct" "Besen" "3" 0 0 0 899 1055 0 2
"316" "Besen" "congruent" "500" "4" 276 463 "correct" 797 "correct" "Besen" "3" 0 0 0 463 797 0 2
"317" "Besen" "congruent" "500" "17" 351 458 "correct" 1000 "correct" "Besen" "4" 0 0 0 458 1000 0 2
"318" "Besen" "congruent" "500" "24" 168 742 "correct" 950 "correct" "Besen" "1" 0 0 0 742 950 0 2
"319" "Besen" "congruent" "500" "21" 144 873 "correct" 938 "correct" "Besen" "1" 0 0 0 873 938 0 2
"320" "Besen" "congruent" "500" "3" 317 953 "correct" 1166 "correct" "Besen" "3" 0 0 0 953 1166 0 2
"321" "Besen" "congruent" "500" "18" 382 451 "correct" 951 "correct" "Besen" "4" 0 0 0 451 951 0 2
"322" "Besen" "congruent" "500" "7" 254 463 "correct" 749 "correct" "Besen" "2" 0 0 0 463 749 0 2
"323" "Besen" "congruent" "500" "19" 305 510 "correct" 1084 "correct" "Besen" "3" 0 0 0 510 1084 0 2
"324" "Besen" "congruent" "500" "15" 235 424 "correct" 754 "correct" "Besen" "2" 0 0 0 424 754 0 2
"325" "Besen" "congruent" "500" "20" 287 443 "correct" 998 "correct" "Besen" "3" 0 0 0 443 998 0 2
"326" "Besen" "congruent" "500" "11" 316 579 "correct" 960 "correct" "Besen" "3" 0 0 0 579 960 0 2
"327" "Besen" "congruent" "500" "1" 335 595 "correct" 873 "correct" "Besen" "4" 0 0 0 595 873 0 2
"328" "Besen" "congruent" "500" "8" 188 512 "correct" 673 "correct" "Besen" "1" 0 0 0 512 673 0 2
"329" "Besen" "congruent" "500" "14" 227 740 "correct" 868 "correct" "Besen" "2" 0 0 0 740 868 0 2
"330" "Besen" "congruent" "500" "9" 347 800 "correct" 689 "correct" "Besen" "4" 0 0 0 800 689 0 2
"331" "Besen" "congruent" "500" "5" 133 477 "correct" 639 "correct" "Besen" "1" 0 0 0 477 639 0 2
"332" "Besen" "congruent" "500" "23" 232 403 "correct" 1088 "correct" "Besen" "2" 0 0 0 403 1088 0 2
"333" "Besen" "congruent" "500" "16" 178 477 "correct" 769 "correct" "Besen" "1" 0 0 0 477 769 0 2
"334" "Besen" "congruent" "500" "2" 374 512 "correct" 586 "correct" "Besen" "4" 0 0 0 512 586 0 2
"335" "Besen" "congruent" "500" "6" 203 794 "correct" 921 "correct" "Besen" "2" 0 0 0 794 921 0 2
"336" "Besen" "congruent" "500" "13" 153 756 "correct" NA "correct" "Besen" "1" 0 0 0 756 1283 1 2
"337" "Besen" "semantic" "0" "15" 380 745 "correct" 1027 "correct" "Staubsauger" "4" 0 0 0 745 1027 0 2
"338" "Besen" "semantic" "0" "2" 157 1140 "correct" 1424 "correct" "Staubsauger" "1" 0 0 0 1140 1424 0 2
"339" "Besen" "semantic" "0" "6" 352 634 "correct" 1236 "correct" "Staubsauger" "4" 0 0 0 634 1236 0 2
"340" "Besen" "semantic" "0" "14" 350 486 "correct" 1056 "correct" "Staubsauger" "4" 0 0 0 486 1056 0 2
"341" "Besen" "semantic" "0" "20" 234 723 "correct" 1166 "correct" "Staubsauger" "2" 0 0 0 723 1166 0 2
"342" "Besen" "semantic" "0" "18" 158 502 "correct" 1788 "correct" "Staubsauger" "1" 0 0 0 502 1788 0 2
"343" "Besen" "semantic" "0" "12" 235 839 "correct" 1791 "correct" "Staubsauger" "2" 0 0 0 839 1791 0 2
"344" "Besen" "semantic" "0" "21" 275 871 "correct" 1690 "correct" "Staubsauger" "3" 0 0 0 871 1690 0 2
"345" "Besen" "semantic" "0" "5" 291 605 "correct" 909 "correct" "Staubsauger" "3" 0 0 0 605 909 0 2
"346" "Besen" "semantic" "0" "13" 298 1100 "correct" 1452 "correct" "Staubsauger" "3" 0 0 0 1100 1452 0 2
"347" "Besen" "semantic" "0" "3" 226 711 "correct" 1568 "correct" "Staubsauger" "2" 0 0 0 711 1568 0 2
"348" "Besen" "semantic" "0" "22" 360 761 "correct" 1280 "correct" "Staubsauger" "4" 0 0 0 761 1280 0 2
"349" "Besen" "semantic" "0" "19" 212 598 "correct" 1121 "correct" "Staubsauger" "2" 0 0 0 598 1121 0 2
"350" "Besen" "semantic" "0" "7" 384 691 "correct" 1215 "correct" "Staubsauger" "4" 0 0 0 691 1215 0 2
"351" "Besen" "semantic" "0" "1" 174 663 "correct" 1740 "correct" "Staubsauger" "1" 0 0 0 663 1740 0 2
"352" "Besen" "semantic" "0" "24" 315 472 "correct" 1091 "correct" "Staubsauger" "3" 0 0 0 472 1091 0 2
"353" "Besen" "semantic" "0" "4" 243 526 "correct" 1026 "correct" "Staubsauger" "2" 0 0 0 526 1026 0 2
"354" "Besen" "semantic" "0" "11" 205 627 "correct" 1404 "correct" "Staubsauger" "2" 0 0 0 627 1404 0 2
"355" "Besen" "semantic" "0" "16" 317 554 "correct" 1303 "correct" "Staubsauger" "3" 0 0 0 554 1303 0 2
"356" "Besen" "semantic" "0" "8" 310 493 "correct" 1045 "correct" "Staubsauger" "3" 0 0 0 493 1045 0 2
"357" "Besen" "semantic" "0" "9" 164 744 "correct" 1484 "correct" "Staubsauger" "1" 0 0 0 744 1484 0 2
"358" "Besen" "semantic" "0" "10" 154 534 "correct" NA "correct" "Staubsauger" "1" 0 0 0 534 2149 1 2
"359" "Besen" "semantic" "0" "17" 180 522 "correct" 1098 "correct" "Staubsauger" "1" 0 0 0 522 1098 0 2
"360" "Besen" "semantic" "0" "23" 374 512 "correct" 1223 "correct" "Staubsauger" "4" 0 0 0 512 1223 0 2
"361" "Besen" "semantic" "500" "4" 317 489 "correct" 824 "correct" "Staubsauger" "3" 0 0 0 489 824 0 2
"362" "Besen" "semantic" "500" "23" 220 430 "correct" 1229 "correct" "Staubsauger" "2" 0 0 0 430 1229 0 2
"363" "Besen" "semantic" "500" "1" 276 593 "correct" 983 "correct" "Staubsauger" "3" 0 0 0 593 983 0 2
"364" "Besen" "semantic" "500" "21" 168 958 "correct" 1114 "correct" "Staubsauger" "1" 0 0 0 958 1114 0 2
"365" "Besen" "semantic" "500" "16" 235 446 "correct" 1249 "correct" "Staubsauger" "2" 0 0 0 446 1249 0 2
"366" "Besen" "semantic" "500" "6" 133 682 "correct" NA "none/false" "Staubsauger" "1" 0 1 1 682 2550 0 2
"367" "Besen" "semantic" "500" "5" 188 601 "correct" 1038 "correct" "Staubsauger" "1" 0 0 0 601 1038 0 2
"368" "Besen" "semantic" "500" "11" 388 427 "correct" 1081 "correct" "Staubsauger" "4" 0 0 0 427 1081 0 2
"369" "Besen" "semantic" "500" "3" 374 619 "correct" 1146 "correct" "Staubsauger" "4" 0 0 0 619 1146 0 2
"370" "Besen" "semantic" "500" "10" 347 545 "correct" 1085 "correct" "Staubsauger" "4" 0 0 0 545 1085 0 2
"371" "Besen" "semantic" "500" "2" 335 502 "correct" 986 "correct" "Staubsauger" "4" 0 0 0 502 986 0 2
"372" "Besen" "semantic" "500" "18" 351 500 "correct" 949 "correct" "Staubsauger" "4" 0 0 0 500 949 0 2
"373" "Besen" "semantic" "500" "17" 287 531 "correct" 1126 "correct" "Staubsauger" "3" 0 0 0 531 1126 0 2
"374" "Besen" "semantic" "500" "13" 178 735 "correct" 1120 "correct" "Staubsauger" "1" 0 0 0 735 1120 0 2
"375" "Besen" "semantic" "500" "7" 203 499 "correct" 919 "correct" "Staubsauger" "2" 0 0 0 499 919 0 2
"376" "Besen" "semantic" "500" "9" 270 546 "correct" 968 "correct" "Staubsauger" "3" 0 0 0 546 968 0 2
"377" "Besen" "semantic" "500" "15" 227 698 "correct" 912 "correct" "Staubsauger" "2" 0 0 0 698 912 0 2
"378" "Besen" "semantic" "500" "8" 254 447 "correct" 1105 "correct" "Staubsauger" "2" 0 0 0 447 1105 0 2
"379" "Besen" "semantic" "500" "22" 144 789 "correct" 1576 "correct" "Staubsauger" "1" 0 0 0 789 1576 0 2
"380" "Besen" "semantic" "500" "20" 305 434 "correct" 1192 "correct" "Staubsauger" "3" 0 0 0 434 1192 0 2
"381" "Besen" "semantic" "500" "14" 153 369 "correct" 1453 "correct" "Staubsauger" "1" 0 0 0 369 1453 0 2
"382" "Besen" "semantic" "500" "24" 232 553 "correct" 940 "correct" "Staubsauger" "2" 0 0 0 553 940 0 2
"383" "Besen" "semantic" "500" "12" 316 1095 "correct" 1369 "correct" "Staubsauger" "3" 0 0 0 1095 1369 0 2
"384" "Besen" "semantic" "500" "19" 382 424 "correct" 914 "correct" "Staubsauger" "4" 0 0 0 424 914 0 2
"385" "Besen" "unrelated" "0" "12" 205 727 "correct" 1243 "correct" "Auto" "2" 0 0 0 727 1243 0 2
"386" "Besen" "unrelated" "0" "6" 291 573 "correct" 1155 "correct" "Auto" "3" 0 0 0 573 1155 0 2
"387" "Besen" "unrelated" "0" "4" 226 513 "correct" 1185 "correct" "Auto" "2" 0 0 0 513 1185 0 2
"388" "Besen" "unrelated" "0" "14" 298 715 "correct" 1137 "correct" "Auto" "3" 0 0 0 715 1137 0 2
"389" "Besen" "unrelated" "0" "22" 275 603 "correct" 1161 "correct" "Auto" "3" 0 0 0 603 1161 0 2
"390" "Besen" "unrelated" "0" "16" 380 650 "correct" 978 "correct" "Auto" "4" 0 0 0 650 978 0 2
"391" "Besen" "unrelated" "0" "11" 154 600 "correct" NA "none/false" "Auto" "1" 0 1 1 600 3000 0 2
"392" "Besen" "unrelated" "0" "1" 243 542 "correct" 1124 "correct" "Auto" "2" 0 0 0 542 1124 0 2
"393" "Besen" "unrelated" "0" "23" 360 594 "correct" 1272 "correct" "Auto" "4" 0 0 0 594 1272 0 2
"394" "Besen" "unrelated" "0" "13" 317 895 "correct" 1294 "correct" "Auto" "3" 0 0 0 895 1294 0 2
"395" "Besen" "unrelated" "0" "15" 350 442 "correct" NA "none/false" "Auto" "4" 0 1 1 442 1194 0 2
"396" "Besen" "unrelated" "0" "19" 158 793 "correct" 1646 "correct" "Auto" "1" 0 0 0 793 1646 0 2
"397" "Besen" "unrelated" "0" "20" 212 845 "correct" 1345 "correct" "Auto" "2" 0 0 0 845 1345 0 2
"398" "Besen" "unrelated" "0" "9" 235 616 "correct" 1075 "correct" "Auto" "2" 0 0 0 616 1075 0 2
"399" "Besen" "unrelated" "0" "3" 157 1354 "correct" 1724 "correct" "Auto" "1" 0 0 0 1354 1724 0 2
"400" "Besen" "unrelated" "0" "17" 234 409 "correct" 954 "correct" "Auto" "2" 0 0 0 409 954 0 2
"401" "Besen" "unrelated" "0" "24" 374 505 "correct" 1213 "correct" "Auto" "4" 0 0 0 505 1213 0 2
"402" "Besen" "unrelated" "0" "7" 352 630 "correct" 1057 "correct" "Auto" "4" 0 0 0 630 1057 0 2
"403" "Besen" "unrelated" "0" "18" 180 642 "correct" 1216 "correct" "Auto" "1" 0 0 0 642 1216 0 2
"404" "Besen" "unrelated" "0" "10" 164 523 "correct" 1268 "correct" "Auto" "1" 0 0 0 523 1268 0 2
"405" "Besen" "unrelated" "0" "2" 174 1325 "correct" 1567 "correct" "Auto" "1" 0 0 0 1325 1567 0 2
"406" "Besen" "unrelated" "0" "5" 310 543 "correct" 815 "correct" "Auto" "3" 0 0 0 543 815 0 2
"407" "Besen" "unrelated" "0" "8" 384 431 "correct" 920 "correct" "Auto" "4" 0 0 0 431 920 0 2
"408" "Besen" "unrelated" "0" "21" 315 726 "correct" 981 "correct" "Auto" "3" 0 0 0 726 981 0 2
"409" "Besen" "unrelated" "500" "1" 317 503 "correct" 812 "correct" "Auto" "3" 0 0 0 503 812 0 2
"410" "Besen" "unrelated" "500" "10" 270 466 "correct" 1121 "correct" "Auto" "3" 0 0 0 466 1121 0 2
"411" "Besen" "unrelated" "500" "16" 227 482 "correct" 1187 "correct" "Auto" "2" 0 0 0 482 1187 0 2
"412" "Besen" "unrelated" "500" "15" 153 654 "correct" 1059 "correct" "Auto" "1" 0 0 0 654 1059 0 2
"413" "Besen" "unrelated" "500" "6" 188 943 "correct" NA "smack" "Auto" "1" 0 1 1 943 1725 0 2
"414" "Besen" "unrelated" "500" "4" 374 484 "correct" 761 "correct" "Auto" "4" 0 0 0 484 761 0 2
"415" "Besen" "unrelated" "500" "23" 144 1704 "correct" NA "correct" "Auto" "1" 0 0 0 1704 2179 1 2
"416" "Besen" "unrelated" "500" "9" 316 909 "correct" 796 "correct" "Auto" "3" 0 0 0 909 796 0 2
"417" "Besen" "unrelated" "500" "24" 220 523 "correct" 1420 "correct" "Auto" "2" 0 0 0 523 1420 0 2
"418" "Besen" "unrelated" "500" "22" 168 963 "correct" 1332 "correct" "Auto" "1" 0 0 0 963 1332 0 2
"419" "Besen" "unrelated" "500" "21" 232 554 "correct" 740 "correct" "Auto" "2" 0 0 0 554 740 0 2
"420" "Besen" "unrelated" "500" "7" 133 457 "correct" 800 "correct" "Auto" "1" 0 0 0 457 800 0 2
"421" "Besen" "unrelated" "500" "17" 305 421 "correct" 920 "correct" "Auto" "3" 0 0 0 421 920 0 2
"422" "Besen" "unrelated" "500" "20" 382 789 "correct" 1035 "correct" "Auto" "4" 0 0 0 789 1035 0 2
"423" "Besen" "unrelated" "500" "19" 351 420 "correct" 1149 "correct" "Auto" "4" 0 0 0 420 1149 0 2
"424" "Besen" "unrelated" "500" "2" 276 472 "correct" 1108 "correct" "Auto" "3" 0 0 0 472 1108 0 2
"425" "Besen" "unrelated" "500" "18" 287 494 "correct" 1004 "correct" "Auto" "3" 0 0 0 494 1004 0 2
"426" "Besen" "unrelated" "500" "13" 235 682 "correct" 2146 "correct" "Auto" "2" 0 0 0 682 2146 0 2
"427" "Besen" "unrelated" "500" "8" 203 601 "correct" 833 "correct" "Auto" "2" 0 0 0 601 833 0 2
"428" "Besen" "unrelated" "500" "11" 347 495 "correct" 1128 "correct" "Auto" "4" 0 0 0 495 1128 0 2
"429" "Besen" "unrelated" "500" "12" 388 955 "correct" 1152 "correct" "Auto" "4" 0 0 0 955 1152 0 2
"430" "Besen" "unrelated" "500" "3" 335 631 "correct" 1112 "correct" "Auto" "4" 0 0 0 631 1112 0 2
"431" "Besen" "unrelated" "500" "14" 178 535 "correct" 927 "correct" "Auto" "1" 0 0 0 535 927 0 2
"432" "Besen" "unrelated" "500" "5" 254 491 "correct" 1161 "correct" "Auto" "2" 0 0 0 491 1161 0 2
"433" "Bohrer" "congruent" "0" "18" 303 659 "correct" 1279 "correct" "Bohrer" "3" 0 0 0 659 1279 0 2
"434" "Bohrer" "congruent" "0" "15" 185 763 "correct" 1382 "correct" "Bohrer" "1" 0 0 0 763 1382 0 2
"435" "Bohrer" "congruent" "0" "1" 378 543 "correct" 1326 "correct" "Bohrer" "4" 0 0 0 543 1326 0 2
"436" "Bohrer" "congruent" "0" "19" 289 582 "correct" 1097 "correct" "Bohrer" "3" 0 0 0 582 1097 0 2
"437" "Bohrer" "congruent" "0" "11" 267 631 "correct" 1565 "correct" "Bohrer" "3" 0 0 0 631 1565 0 2
"438" "Bohrer" "congruent" "0" "7" 180 527 "correct" 1036 "correct" "Bohrer" "1" 0 0 0 527 1036 0 2
"439" "Bohrer" "congruent" "0" "5" 211 722 "correct" 1158 "correct" "Bohrer" "2" 0 0 0 722 1158 0 2
"440" "Bohrer" "congruent" "0" "14" 243 673 "correct" 1221 "correct" "Bohrer" "2" 0 0 0 673 1221 0 2
"441" "Bohrer" "congruent" "0" "10" 327 671 "correct" 1350 "correct" "Bohrer" "3" 0 0 0 671 1350 0 2
"442" "Bohrer" "congruent" "0" "6" 252 732 "correct" 1042 "correct" "Bohrer" "2" 0 0 0 732 1042 0 2
"443" "Bohrer" "congruent" "0" "3" 274 1020 "correct" 1502 "correct" "Bohrer" "3" 0 0 0 1020 1502 0 2
"444" "Bohrer" "congruent" "0" "13" 219 780 "correct" 1333 "correct" "Bohrer" "2" 0 0 0 780 1333 0 2
"445" "Bohrer" "congruent" "0" "12" 337 792 "correct" NA "correct" "Bohrer" "4" 0 0 0 792 2240 1 2
"446" "Bohrer" "congruent" "0" "9" 371 518 "correct" 1153 "correct" "Bohrer" "4" 0 0 0 518 1153 0 2
"447" "Bohrer" "congruent" "0" "8" 140 547 "correct" 1113 "correct" "Bohrer" "1" 0 0 0 547 1113 0 2
"448" "Bohrer" "congruent" "0" "22" 261 580 "correct" 1104 "correct" "Bohrer" "2" 0 0 0 580 1104 0 2
"449" "Bohrer" "congruent" "0" "4" 360 595 "correct" 988 "correct" "Bohrer" "4" 0 0 0 595 988 0 2
"450" "Bohrer" "congruent" "0" "24" 146 803 "correct" 1715 "correct" "Bohrer" "1" 0 0 0 803 1715 0 2
"451" "Bohrer" "congruent" "0" "16" 143 565 "correct" NA "none/false" "Bohrer" "1" 0 1 1 565 986 0 2
"452" "Bohrer" "congruent" "0" "23" 192 754 "correct" 1164 "correct" "Bohrer" "1" 0 0 0 754 1164 0 2
