"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_pic" "BPR_corrResp" "BPR_pos" "BPR_let" "BPR_ver" "BPR_rot" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"113" 1 109 903 "/" "0" "sonaPRP" "g_Telefo.wav" "Telefo__.bmp" "blank___.bmp" "-" 0 "000" "000000" 0 0 1 97 9 97 0 0 0 6 14 1 NA NA NA NA NA NA NA NA NA NA
"114" 1 110 1310 "/" "0" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "blank___.bmp" "-" 0 "000" "000000" 0 0 5 91 9 94 0 0 0 1 7 1 NA NA NA NA NA NA NA NA NA NA
"115" 1 111 972 "/" "0" "sonaPRP" "g_Frosch.wav" "Telefo__.bmp" "blank___.bmp" "-" 0 "000" "000000" 0 0 6 90 9 97 0 0 0 1 6 1 NA NA NA NA NA NA NA NA NA NA
"116" 1 112 916 "/" "0" "sonaPRP" "g_Hubsch.wav" "Grille__.bmp" "blank___.bmp" "-" 0 "000" "000000" 0 0 5 96 9 91 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"117" 1 115 1154 "<" "-" "sonaPRP" "g_Toilet.wav" "Grille__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 3 95 9 91 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"118" 1 115 3000 "-" "4" "sonaPRP" "g_Toilet.wav" "Grille__.bmp" "Z_n_210_.bmp" ">" 672 "Z" "norm" 210 0 3 95 9 91 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"119" 1 116 1505 "<" "+" "sonaPRP" "g_Hubsch.wav" "Pfeife__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 3 96 9 93 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"120" 1 116 2450 "/" "0" "sonaPRP" "g_Hubsch.wav" "Pfeife__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 0 3 96 9 93 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"121" 1 117 1098 ">" "-" "sonaPRP" "g_Grille.wav" "Grille__.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 1 91 9 91 0 0 0 1 7 1 NA NA NA NA NA NA NA NA NA NA
"122" 1 117 977 "/" "0" "sonaPRP" "g_Grille.wav" "Grille__.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 1 91 9 91 0 0 0 1 7 1 NA NA NA NA NA NA NA NA NA NA
"123" 1 118 2380 ">" "+" "sonaPRP" "g_Telefo.wav" "Frosch__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 4 97 9 90 0 0 0 6 14 1 NA NA NA NA NA NA NA NA NA NA
"124" 1 118 2781 "/" "0" "sonaPRP" "g_Telefo.wav" "Frosch__.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 0 4 97 9 90 0 0 0 6 14 1 NA NA NA NA NA NA NA NA NA NA
"125" 1 119 1562 ">" "+" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "Q_n_210_.bmp" ">" 672 "Q" "norm" 210 1500 5 91 9 94 0 0 0 1 7 1 NA NA NA NA NA NA NA NA NA NA
"126" 1 119 1289 "/" "0" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "Q_n_210_.bmp" ">" 672 "Q" "norm" 210 1500 5 91 9 94 0 0 0 1 7 1 NA NA NA NA NA NA NA NA NA NA
"127" 1 120 1164 ">" "-" "sonaPRP" "g_Pfeife.wav" "Pfeife__.bmp" "Z_g_150_.bmp" "<" 277 "Z" "gesp" 150 1500 1 93 9 93 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"128" 1 120 1304 "/" "0" "sonaPRP" "g_Pfeife.wav" "Pfeife__.bmp" "Z_g_150_.bmp" "<" 277 "Z" "gesp" 150 1500 1 93 9 93 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"129" 1 121 1242 "<" "+" "sonaPRP" "g_Kanone.wav" "Grille__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 4 92 9 91 0 0 0 7 9 1 NA NA NA NA NA NA NA NA NA NA
"130" 1 121 850 "/" "0" "sonaPRP" "g_Kanone.wav" "Grille__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 4 92 9 91 0 0 0 7 9 1 NA NA NA NA NA NA NA NA NA NA
"131" 1 122 1409 "<" "-" "sonaPRP" "g_Hubsch.wav" "Hubsch__.bmp" "B_n_150_.bmp" ">" 277 "B" "norm" 150 0 1 96 9 96 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"132" 1 122 1933 "/" "0" "sonaPRP" "g_Hubsch.wav" "Hubsch__.bmp" "B_n_150_.bmp" ">" 277 "B" "norm" 150 0 1 96 9 96 0 0 0 2 8 1 NA NA NA NA NA NA NA NA NA NA
"133" 1 123 1480 "<" "-" "sonaPRP" "g_Pistol.wav" "Telefo__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 5 94 9 97 0 0 0 7 16 1 NA NA NA NA NA NA NA NA NA NA
"134" 1 123 2510 "/" "4" "sonaPRP" "g_Pistol.wav" "Telefo__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 5 94 9 97 0 0 0 7 16 1 NA NA NA NA NA NA NA NA NA NA
"135" 1 124 1311 ">" "+" "sonaPRP" "g_Toilet.wav" "Kanone__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 5 95 9 92 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"136" 1 124 945 "/" "0" "sonaPRP" "g_Toilet.wav" "Kanone__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 5 95 9 92 0 0 0 8 14 1 NA NA NA NA NA NA NA NA NA NA
"137" 1 125 893 "<" "+" "sonaPRP" "g_Pfeife.wav" "Pistol__.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 93 9 94 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"138" 1 125 769 "/" "0" "sonaPRP" "g_Pfeife.wav" "Pistol__.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 93 9 94 0 0 0 6 6 1 NA NA NA NA NA NA NA NA NA NA
"139" 1 126 2254 "<" "+" "sonaPRP" "g_Frosch.wav" "Telefo__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 4 90 9 97 0 0 0 1 6 1 NA NA NA NA NA NA NA NA NA NA
"140" 1 126 2831 "/" "1" "sonaPRP" "g_Frosch.wav" "Telefo__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 4 90 9 97 0 0 0 1 6 1 NA NA NA NA NA NA NA NA NA NA
"141" 1 129 962 "<" "-" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 5 91 9 94 0 0 0 0 1 7 0 0 0 0 450 452 454 456 458 1
"142" 1 129 3000 "-" "1" "sonaPRP" "g_Grille.wav" "Pistol__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 0 5 91 9 94 0 0 0 0 1 7 0 0 0 0 450 452 454 456 458 1
"143" 1 130 1418 "<" "+" "sonaPRP" "g_Hubsch.wav" "Toilet__.bmp" "F_g_210_.bmp" "<" 277 "F" "gesp" 210 1500 6 96 9 95 0 0 0 0 2 8 0 0 0 0 451 453 455 457 459 1
"144" 1 130 926 "/" "0" "sonaPRP" "g_Hubsch.wav" "Toilet__.bmp" "F_g_210_.bmp" "<" 277 "F" "gesp" 210 1500 6 96 9 95 0 0 0 0 2 8 0 0 0 0 451 453 455 457 459 1
"145" 1 131 1987 ">" "+" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 1 3 1 3 1 1 1 1 3 3 1 3 4 2 33 3 197 269 356 1
"146" 1 131 2447 "/" "0" "sonaPRP" "g_Besen_.wav" "Besen___.bmp" "L_n_150_.bmp" ">" 277 "L" "norm" 150 0 1 3 1 3 1 1 1 1 3 3 1 3 4 2 33 3 197 269 356 1
"147" 1 132 1403 "<" "+" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 1 1 1 5 11 1 3 4 2 17 151 229 22 408 1
"148" 1 132 2039 "/" "0" "sonaPRP" "g_Orgel_.wav" "Hund____.bmp" "P_g_150_.bmp" "<" 277 "P" "gesp" 150 0 3 22 1 17 11 1 1 1 5 11 1 3 4 2 17 151 229 22 408 1
"149" 1 133 1049 ">" "+" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 4 12 1 6 4 1 1 1 5 7 1 3 4 2 43 6 12 281 369 1
"150" 1 133 1997 "/" "3" "sonaPRP" "g_Gitarr.wav" "Elefan__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 4 12 1 6 4 1 1 1 5 7 1 3 4 2 43 6 12 281 369 1
"151" 1 134 1296 "<" "+" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 4 21 2 27 9 1 1 1 1 10 1 3 4 2 95 21 251 332 27 1
"152" 1 134 1120 "/" "0" "sonaPRP" "g_Loewe_.wav" "Schiff__.bmp" "Q_g_210_.bmp" "<" 277 "Q" "gesp" 210 1500 4 21 2 27 9 1 1 1 1 10 1 3 4 2 95 21 251 332 27 1
"153" 1 135 872 ">" "+" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 4 8 2 11 13 1 1 1 1 5 1 3 4 2 8 11 218 294 388 1
"154" 1 135 3000 "-" "1" "sonaPRP" "g_Esel__.wav" "Geige___.bmp" "P_n_150_.bmp" ">" 277 "P" "norm" 150 1500 4 8 2 11 13 1 1 1 1 5 1 3 4 2 8 11 218 294 388 1
"155" 1 136 1034 "<" "+" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 3 10 2 3 8 1 1 1 5 6 1 3 4 2 35 3 10 271 358 1
"156" 1 136 1009 "/" "1" "sonaPRP" "g_Floete.wav" "Besen___.bmp" "G_g_210_.bmp" "<" 277 "G" "gesp" 210 1500 3 10 2 3 8 1 1 1 5 6 1 3 4 2 35 3 10 271 358 1
"157" 1 137 2165 "<" "+" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 2 14 1 7 6 1 1 1 1 8 1 3 4 2 7 14 222 303 397 1
"158" 1 137 3000 "-" "1" "sonaPRP" "g_Hahn__.wav" "Ente____.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 2 14 1 7 6 1 1 1 1 8 1 3 4 2 7 14 222 303 397 1
"159" 1 138 1623 ">" "-" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 27 2 16 16 1 1 1 2 13 1 3 4 2 63 148 226 16 27 1
"160" 1 138 1697 "/" "1" "sonaPRP" "g_Schiff.wav" "Harfe___.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 3 27 2 16 16 1 1 1 2 13 1 3 4 2 63 148 226 16 27 1
"161" 1 139 1954 "<" "-" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 2 20 1 1 10 1 1 1 1 9 1 3 4 2 1 158 232 20 419 1
"162" 1 139 3000 "-" "1" "sonaPRP" "g_Kuh___.wav" "Affe____.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 2 20 1 1 10 1 1 1 1 9 1 3 4 2 1 158 232 20 419 1
"163" 1 140 1612 "<" "+" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 2 11 2 22 11 1 1 1 5 7 1 3 4 2 51 11 216 22 386 1
"164" 1 140 1046 "/" "0" "sonaPRP" "g_Geige_.wav" "Orgel___.bmp" "F_g_150_.bmp" "<" 277 "F" "gesp" 150 1500 2 11 2 22 11 1 1 1 5 7 1 3 4 2 51 11 216 22 386 1
"165" 1 141 2275 "<" "+" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 4 32 1 16 16 1 1 1 2 15 1 3 4 2 64 32 227 16 405 1
"166" 1 141 3000 "-" "1" "sonaPRP" "g_Zug___.wav" "Harfe___.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 4 32 1 16 16 1 1 1 2 15 1 3 4 2 64 32 227 16 405 1
"167" 1 142 2822 "<" "+" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 3 30 2 6 4 1 1 1 5 14 1 3 4 2 42 6 207 280 30 1
"168" 1 142 2350 "/" "0" "sonaPRP" "g_Tromme.wav" "Elefan__.bmp" "P_g_210_.bmp" "<" 672 "P" "gesp" 210 1500 3 30 2 6 4 1 1 1 5 14 1 3 4 2 42 6 207 280 30 1
"169" 1 143 1850 ">" "+" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 4 16 1 3 8 1 1 1 5 8 1 3 4 2 36 3 198 16 359 1
"170" 1 143 2707 "/" "0" "sonaPRP" "g_Harfe_.wav" "Besen___.bmp" "Q_n_210_.bmp" ">" 277 "Q" "norm" 210 0 4 16 1 3 8 1 1 1 5 8 1 3 4 2 36 3 198 16 359 1
"171" 1 144 1470 "<" "-" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 1 18 1 18 9 1 1 1 1 9 1 3 4 2 65 152 18 311 410 1
"172" 1 144 2769 "/" "0" "sonaPRP" "g_Katze_.wav" "Katze___.bmp" "B_n_150_.bmp" ">" 672 "B" "norm" 150 0 1 18 1 18 9 1 1 1 1 9 1 3 4 2 65 152 18 311 410 1
"173" 1 145 1214 ">" "-" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 1 28 2 28 2 1 1 1 1 13 1 3 4 2 96 179 252 28 439 1
"174" 1 145 734 "/" "3" "sonaPRP" "g_Schwei.wav" "Schwei__.bmp" "K_g_210_.bmp" "<" 672 "K" "gesp" 210 1500 1 28 2 28 2 1 1 1 1 13 1 3 4 2 96 179 252 28 439 1
"175" 1 146 1792 ">" "-" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 3 31 1 29 15 1 1 1 5 14 1 3 4 2 101 183 29 335 31 1
"176" 1 146 2523 "/" "0" "sonaPRP" "g_Trompe.wav" "Staubs__.bmp" "Z_g_210_.bmp" "<" 277 "Z" "gesp" 210 0 3 31 1 29 15 1 1 1 5 14 1 3 4 2 101 183 29 335 31 1
"177" 1 147 1866 "<" "+" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 3 17 2 32 12 1 1 1 1 8 1 3 4 2 17 32 262 347 447 1
"178" 1 147 1180 "/" "0" "sonaPRP" "g_Hund__.wav" "Zug_____.bmp" "B_g_150_.bmp" "<" 672 "B" "gesp" 150 1500 3 17 2 32 12 1 1 1 1 8 1 3 4 2 17 32 262 347 447 1
"179" 1 148 1405 "<" "-" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 1 24 2 24 14 1 1 1 4 12 1 3 4 2 83 165 240 24 433 1
"180" 1 148 797 "/" "0" "sonaPRP" "g_Saege_.wav" "Saege___.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 1 24 2 24 14 1 1 1 4 12 1 3 4 2 83 165 240 24 433 1
"181" 1 149 1468 ">" "+" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 2 4 2 15 7 1 1 1 4 3 1 3 4 2 4 121 15 273 361 1
"182" 1 149 1007 "/" "1" "sonaPRP" "g_Bohrer.wav" "Hammer__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 2 4 2 15 7 1 1 1 4 3 1 3 4 2 4 121 15 273 361 1
"183" 1 150 1603 ">" "+" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 3 9 1 21 3 1 1 1 2 6 1 3 4 2 76 21 9 320 424 1
"184" 1 150 2171 "/" "1" "sonaPRP" "g_Fahrra.wav" "Loewe___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 3 9 1 21 3 1 1 1 2 6 1 3 4 2 76 21 9 320 424 1
"185" 1 151 1667 "<" "+" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 2 26 1 24 14 1 1 1 4 13 1 3 4 2 90 174 247 24 26 1
"186" 1 151 2665 "/" "0" "sonaPRP" "g_Schere.wav" "Saege___.bmp" "L_g_210_.bmp" "<" 672 "L" "gesp" 210 0 2 26 1 24 14 1 1 1 4 13 1 3 4 2 90 174 247 24 26 1
"187" 1 152 1897 ">" "+" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 1 7 2 7 6 1 1 1 1 5 1 3 4 2 7 123 208 282 370 1
"188" 1 152 1567 "/" "0" "sonaPRP" "g_Ente__.wav" "Ente____.bmp" "B_n_210_.bmp" ">" 277 "B" "norm" 210 1500 1 7 2 7 6 1 1 1 1 5 1 3 4 2 7 123 208 282 370 1
"189" 1 153 1881 "<" "-" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 2 2 2 9 3 1 1 1 2 2 1 3 4 2 2 118 9 266 353 1
"190" 1 153 1647 "/" "0" "sonaPRP" "g_Auto__.wav" "Fahrra__.bmp" "G_n_150_.bmp" ">" 672 "G" "norm" 150 1500 2 2 2 9 3 1 1 1 2 2 1 3 4 2 2 118 9 266 353 1
"191" 1 154 1603 ">" "+" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 4 19 2 28 5 1 1 1 6 9 1 3 4 2 98 181 19 28 442 1
"192" 1 154 1148 "/" "0" "sonaPRP" "g_Klinge.wav" "Schwei__.bmp" "Z_n_210_.bmp" ">" 277 "Z" "norm" 210 1500 4 19 2 28 5 1 1 1 6 9 1 3 4 2 98 181 19 28 442 1
"193" 1 155 1426 ">" "-" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 1 1 1 1 13 1 3 4 2 87 169 243 25 435 1
"194" 1 155 3000 "-" "1" "sonaPRP" "g_Schaf_.wav" "Schaf___.bmp" "K_g_150_.bmp" "<" 277 "K" "gesp" 150 0 1 25 1 25 13 1 1 1 1 13 1 3 4 2 87 169 243 25 435 1
"195" 1 156 2127 "<" "+" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 4 23 1 32 12 1 1 1 1 6 1 3 4 2 112 32 23 348 448 1
"196" 1 156 3000 "-" "4" "sonaPRP" "g_Pferd_.wav" "Zug_____.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 4 23 1 32 12 1 1 1 1 6 1 3 4 2 112 32 23 348 448 1
"197" 1 157 2162 "<" "+" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 3 15 1 5 7 1 1 1 4 8 1 3 4 2 39 5 15 277 365 1
"198" 1 157 3000 "-" "4" "sonaPRP" "g_Hammer.wav" "Dudels__.bmp" "G_g_150_.bmp" "<" 672 "G" "gesp" 150 0 3 15 1 5 7 1 1 1 4 8 1 3 4 2 39 5 15 277 365 1
"199" 1 158 1308 ">" "+" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 1 1 1 1 1 1 3 4 2 1 113 191 263 349 1
"200" 1 158 1816 "/" "0" "sonaPRP" "g_Affe__.wav" "Affe____.bmp" "L_n_210_.bmp" ">" 672 "L" "norm" 210 1500 1 1 2 1 10 1 1 1 1 1 1 3 4 2 1 113 191 263 349 1
"201" 1 159 1454 ">" "+" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 1 13 1 13 5 1 1 1 6 7 1 3 4 2 13 140 219 298 392 1
"202" 1 159 2116 "/" "0" "sonaPRP" "g_Glocke.wav" "Glocke__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 1 13 1 13 5 1 1 1 6 7 1 3 4 2 13 140 219 298 392 1
"203" 1 160 1598 ">" "-" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 4 29 2 2 1 1 1 1 3 13 1 3 4 2 2 119 29 268 355 1
"204" 1 160 922 "/" "0" "sonaPRP" "g_Staubs.wav" "Auto____.bmp" "Z_g_150_.bmp" "<" 672 "Z" "gesp" 150 1500 4 29 2 2 1 1 1 1 3 13 1 3 4 2 2 119 29 268 355 1
"205" 1 161 1123 ">" "+" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 2 6 1 28 2 1 1 1 1 5 1 3 4 2 41 6 206 28 368 1
"206" 1 161 1812 "/" "0" "sonaPRP" "g_Elefan.wav" "Schwei__.bmp" "G_n_210_.bmp" ">" 277 "G" "norm" 210 0 2 6 1 28 2 1 1 1 1 5 1 3 4 2 41 6 206 28 368 1
"207" 1 162 981 ">" "+" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 2 5 2 31 15 1 1 1 5 4 1 3 4 2 38 5 203 276 31 1
"208" 1 162 751 "/" "3" "sonaPRP" "g_Dudels.wav" "Trompe__.bmp" "Q_n_150_.bmp" ">" 672 "Q" "norm" 150 1500 2 5 2 31 15 1 1 1 5 4 1 3 4 2 38 5 203 276 31 1
"209" 1 163 1797 "<" "+" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 1
"210" 1 163 2400 "/" "1" "sonaPRP" "g_Hahn__.wav" "Klinge__.bmp" "F_g_210_.bmp" "<" 672 "F" "gesp" 210 0 3 14 1 19 6 1 1 2 1 8 2 1 3 4 70 14 19 316 416 1
"211" 1 164 1648 ">" "+" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 3 20 1 10 10 1 1 2 1 9 2 1 3 4 49 134 10 20 383 1
"212" 1 164 3000 "-" "1" "sonaPRP" "g_Kuh___.wav" "Floete__.bmp" "P_n_210_.bmp" ">" 672 "P" "norm" 210 0 3 20 1 10 10 1 1 2 1 9 2 1 3 4 49 134 10 20 383 1
"213" 1 165 1755 ">" "+" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 1
"214" 1 165 1436 "/" "0" "sonaPRP" "g_Saege_.wav" "Schere__.bmp" "K_n_150_.bmp" ">" 277 "K" "norm" 150 1500 2 24 2 26 14 1 1 2 4 12 2 1 3 4 84 166 241 24 26 1
"215" 1 166 1511 ">" "+" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 2 13 1 19 5 1 1 2 6 7 2 1 3 4 13 141 19 299 393 1
"216" 1 166 2194 "/" "0" "sonaPRP" "g_Glocke.wav" "Klinge__.bmp" "F_n_150_.bmp" ">" 277 "F" "norm" 150 0 2 13 1 19 5 1 1 2 6 7 2 1 3 4 13 141 19 299 393 1
"217" 1 167 1467 "<" "+" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 1
"218" 1 167 2300 "/" "0" "sonaPRP" "g_Pferd_.wav" "Pferd___.bmp" "Q_g_150_.bmp" "<" 672 "Q" "gesp" 150 0 1 23 1 23 12 1 1 2 1 6 2 1 3 4 80 162 23 322 430 1
"219" 1 168 2201 ">" "+" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 1 12 1 12 4 1 1 2 5 7 2 1 3 4 53 136 12 295 389 1
"220" 1 168 2610 "/" "0" "sonaPRP" "g_Gitarr.wav" "Gitarr__.bmp" "K_n_210_.bmp" ">" 672 "K" "norm" 210 0 1 12 1 12 4 1 1 2 5 7 2 1 3 4 53 136 12 295 389 1
"221" 1 169 1333 "<" "+" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 1 1 2 2 13 2 1 3 4 8 128 214 287 27 1
"222" 1 169 849 "/" "1" "sonaPRP" "g_Schiff.wav" "Esel____.bmp" "L_g_150_.bmp" "<" 277 "L" "gesp" 150 1500 4 27 2 8 16 1 1 2 2 13 2 1 3 4 8 128 214 287 27 1
"223" 1 170 843 ">" "+" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 3 4 2 31 7 1 1 2 4 3 2 1 3 4 4 189 259 343 31 1
"224" 1 170 1445 "/" "1" "sonaPRP" "g_Bohrer.wav" "Trompe__.bmp" "F_n_210_.bmp" ">" 672 "F" "norm" 210 1500 3 4 2 31 7 1 1 2 4 3 2 1 3 4 4 189 259 343 31 1
"225" 1 171 1845 "<" "-" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 4 9 1 25 3 1 1 2 2 6 2 1 3 4 88 172 9 25 438 1
"226" 1 171 1847 "/" "1" "sonaPRP" "g_Fahrra.wav" "Schaf___.bmp" "Z_n_150_.bmp" ">" 672 "Z" "norm" 150 0 4 9 1 25 3 1 1 2 2 6 2 1 3 4 88 172 9 25 438 1
"227" 1 172 2000 ">" "-" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 1
"228" 1 172 3000 "-" "4" "sonaPRP" "g_Zug___.wav" "Zug_____.bmp" "B_g_210_.bmp" "<" 277 "B" "gesp" 210 0 1 32 1 32 16 1 1 2 2 15 2 1 3 4 110 32 260 345 446 1
